,movie,star,comment
0,英雄本色,4,Leslie这个萌娃。据说有次Leslie在电影院看午夜场，他跟盆友说：要死了，观众那麼喜欢发仔，而我却是个要抓发仔和我哥哥的警察。 第二部的时候，他开森的说：这回有人同情我了。看我演得多好！我的妻子怀孕生子时，我死佐~
1,英雄本色,4,"警匪片里难得的作者电影。“你没有欠什么，我从来不会逼朋友去做不想做的事，我有我自己的原则，我不想一辈子被人踩在脚下，你以为我是臭要饭的，我等了三年，就是要等一个机会，我要争一口气，不是想证明我了不起；我是要告诉人家，我失去的东西一定要拿回来！”
“我警告你，不要用枪指着我的头！”"
2,英雄本色,4,“杰仔，你冇错到，我地大家行嘅路唔同，你行嘅路系啱架，以前我行错咗，宜家行翻啱，都唔算太迟。”这句真感动。如果把兄弟情都看成基情，这真的挺可悲的。
3,英雄本色,4,能够把握住自己命运的人，就是神
4,英雄本色,4,“做人有原则，就什么都不怕。” 真的不敢说这是我第一次看《英雄本色》，并不需要多么复杂的炫技，好电影从来都很简单纯粹。怀念最好的港片年代。“他有勇气去改过，你有没有没勇气去接受？” 上海电影节4k修复版。
5,英雄本色,5,香港黑帮电影的代表作！小马哥，那是一个神的样子~~
6,英雄本色,5,有几个镜头里，龙哥会发光
7,英雄本色,5,我親愛的小馬哥，時至今日你讓我感嘆英雄遲暮更是種折磨……
8,英雄本色,5,三个男人的戏，打得太精彩太经典了！
9,英雄本色,5,9.5/10 “《英雄本色》触及男人的父子情、兄弟情、朋友情、男女情、冤屈受害之情与报仇雪恨之情，堪称多情而善感之作。”侠肝义胆，豪情万丈，句句金言，幕幕动人，子弹芭蕾，暴力美学，义薄云天，热血沸腾。
10,英雄本色,4,故事情节即使在当年也没什么了不起的。但是狄龙周润发张国荣正好分别代表了儒雅内敛、升级打怪和单纯明朗三种状态，再加上导演功力惊人，所以呈现出行云流水动人心魄的效果。
11,英雄本色,4,想不到我也过上了这种在电影院看经典老电影的“小资生活”……片中最动人的是小马哥给人洗车、在车库里吃盒饭那段戏，演得太好了。现在能够理解为什么法国的一次同性恋影展里会有这部电影了，周润发和狄龙的那种兄弟情，西方人可能真的理解不了。
12,英雄本色,4,【新艺城】三个男主演得都不错，但还是周润发的小马哥最精彩，几次直戳泪点都是他和狄龙的对手戏。前面戏份里哥哥灿烂的笑容让人打心底欢喜，如今重温感动满满。徐克做监制，还踩了一脚客串。
13,英雄本色,5,兄弟和好的时候，哭得不行。
14,英雄本色,5,"英雄泪短,兄弟情长"
15,英雄本色,5,小时候还看不懂这片的情怀和意义 只看枪战精彩程度 更爱第二部 如今长大 回头看 浓浓的江湖兄弟情 讲义气 在那个年代盛行 如今 这世道变了~ 
16,英雄本色,5,节奏奇快，没有一句水词儿，实打实的95分钟。狄龙演得太好了，在弟弟和兄弟之间摇摆，经受着法律和道德的撕扯，始终处在灰色地带和生存的边缘。一部充满戏剧性但又十分优美的枪战片。周润发为角色增色太多，人物既有隐忍的一面又有超强的爆发力，狄龙出狱两人在车库见面一段的表演绝对留名影史。
17,英雄本色,4,5年没看了，此次在巨幕厅重刷，竟然被感动的热泪盈眶。虽然有着诸多瑕疵，但仍能感受到那份朴实真挚的兄弟情。尤其是下午刚看完《追捕》，高下立判，三十年后的吴宇森电影变得如此浮夸与做作，失去了那种最打动人的底蕴。映后见到垂垂老矣的吴宇森，突然也不想过多地批评他了，口碑如何观众自有评判。
18,英雄本色,5,在进影院观看是，时间虽已经匆匆过去几十载，但还似当初一样热血，周润发张国荣等等，几代人的回忆，永远的经典！
19,英雄本色,5,小马，你信上不是这样说的。/这已经不是我们的江湖了。/不要叫我阿文，叫我阿sir。阿sir，我不做大哥已经很久了。
20,英雄本色,4,吴宇森原来在拍这个的时候已经构思好了整个宇宙，周润发在桌上吹牛说老子在东南亚被逼着喝整瓶白酒啥的，那不是后来喋血街头的剧情么！😂 这部真的还蛮好看的，浮夸程度刚好，不夸张，发哥更是帅到无边无际还有啥可说的。至于吴导为何总是执念于三个男人之间撕逼的故事，有没有人知道个中缘由...
21,英雄本色,5,2017年11月18日内地重映版影院观影。少年子弟江湖老……
22,英雄本色,4,青涩莽撞的张国荣，潇洒风流的小马哥，还有依然那么有味道的狄龙先生，当年情，亦是兄弟情。
23,英雄本色,4,很经典的港片了，想起那些警匪片就会想到这个
24,英雄本色,5,复映重温，枪战戏早已过时，最让人感动的还是人情和义气。吴宇森对苦情戏的把握显然直接来自粤语老片，这是强大的儒家电影传统，与专讲杆棒故事的水浒传统糅合，才有了如此鲜活的人物和情感。现在的导演好像没有谁具备这些东西，因此相当不看好未来的翻拍版。
25,英雄本色,5,他有勇气去改过，你为什么没有勇气去接受。
26,英雄本色,5,经典的港片，剧情实在太饱满紧凑了，狄龙周润发和张国荣的表演都非常好
27,英雄本色,4,#电影院# 年少轻狂看小马，人到中年看豪哥。以前看的是国语版，这次去隔壁城市看粤语版，根本就没修复嘛直接就上胶片了。如果现实世界也能像江湖世界一样黑白分明该多好，小时候觉得宋子豪太懦弱，现在越来越能理解他的左右为难，生命天平的两端一边是亲情一边是友情，要如何才能维持平衡?人生如此难为
28,英雄本色,5,百看不厌之男人必看经典，每次阿豪说出那句“小马，你写给我的信，不是这么说的。”，一定会飚泪。《英雄本色》教会我们的不仅是模仿小马戴墨镜用钱点烟耍帅，还有男人的尊严，“我失去的东西一定要拿回来”。而发哥，也成为我人生中第一个真正意义上的偶像。
29,英雄本色,4,@资料馆。豪哥说出那句“我不做大哥很久了”全厅爆笑，或许真的，再也不是你我的时代：再也不会有小马那样重情重义的兄弟，再也不会有豪哥那样以己渡人的手足，再也没有吴宇森那样戴着圆框眼镜的警察，更没有人再会明目张胆的挂出安迪沃霍尔的图画；谁都在无奈，谁都在惋惜，正如那首[当年情]。
30,英雄本色,4,梅尔维尔＞深作欣二＞吴宇森，情感写实度递减。从头套路到尾，以为不会在人物上产生什么大的漏洞，结果收尾枪战戏，张国荣这个角色完全无法捋顺...过火的浪漫让三个人间的两段bromance看起来基到爆炸，再配合狂煽情配乐，一言难尽。
