,movie,star,comment
0,借东西的小人阿莉埃蒂,5,此生暂借于世上。。这是无言的结局，我能想见阿莉艾蒂最终被同族淳朴少年打动，相守繁衍。那个有温柔眼眸的人，从此相忘天涯，深藏于心。
1,借东西的小人阿莉埃蒂,5,能赠予你的临别礼物，不过是一块小小的方糖。
2,借东西的小人阿莉埃蒂,4,“你永远在我心中，我永远都不会忘记你。”这是一部难得一见的富含诗意和伤感的动画片。细节和人设很棒，赏心悦目；配乐尤其出色，但叙事太过苍白匆忙。最后的轻轻告别，两人往后都会有自己人生，走自己的路，但曾经那段美好依旧会沉淀为一辈子的记忆。★★★★
3,借东西的小人阿莉埃蒂,4,我相信他们终有一天还会遇见的。
4,借东西的小人阿莉埃蒂,5,比波妞好看多了……而且配乐相当好听……
5,借东西的小人阿莉埃蒂,5,刚去看了回来，音乐实在太赞了！
6,借东西的小人阿莉埃蒂,5,香港首映宫崎峻的借东西的小女孩亚利亚蒂。刚看完出来。观众在亮灯时仍然没人起身，一直到字幕结束。非常唯美，非常感人。我要去下ost。电影给六颗星。
7,借东西的小人阿莉埃蒂,5,阿春那种无缘无故的残忍和仇恨是怎么来的呢？不过想想我小时候也爱水淹蚂蚁什么的，大概是同一种心理吧。
8,借东西的小人阿莉埃蒂,4,“我們要努力活下去！”但願你不要隨便放棄
9,借东西的小人阿莉埃蒂,4,"雖然很吉卜力，但其實和宮崎駿本人的戲劇風格很不同，沒有明顯的起承轉合，主題也不深入，但是很平靜。。。
也許米林宏昌的個人風格還沒有完全顯現出來呢。"
10,借东西的小人阿莉埃蒂,5,吉卜力的动画里，总有个坚强的姑娘。最后送别时阿莉埃蒂摘下发卡，栗色的头发飘起来，她把它送给翔，说把它带在身边，翔微微睁大眼睛。我就是在这个时候，掉下了眼泪。阿莉埃蒂也掉下眼泪。一年多以来几乎没有什么戳中我泪点的电影。少女说“你保护了我，很开心。”而少年只是轻声呼唤着少女的名字。
11,借东西的小人阿莉埃蒂,5,"正好赶上跟朋友们say goodbye,各自回国的时期，哭的一塌糊涂。尤其是最后那句，“你是我心里的一部分”和“不要忘记我”，那么悲催。"
12,借东西的小人阿莉埃蒂,5,这是千与千寻之后我第一个从心底喜欢的吉卜力，中间那四部mediocre的作品好忘掉了
13,借东西的小人阿莉埃蒂,5,她在他的手心，她在他的肩头，她在他的心间。感谢宫崎骏，感谢吉卜力，总是给我们纤尘不染的梦。
14,借东西的小人阿莉埃蒂,4,那个该死的女佣怎么不去吃屎啊！！！！！！！！！
15,借东西的小人阿莉埃蒂,4,还是那个最纯粹的宫崎骏。
16,借东西的小人阿莉埃蒂,5,与你相遇，已是奇迹。
17,借东西的小人阿莉埃蒂,4,片名的汉语翻译也太...............
18,借东西的小人阿莉埃蒂,5,太美好了，一个善良的世界，但不同种族之间的生存问题不是一两个人内心美好就可以改变的事情，至少人与环境这个命题里希望总是在的。★★★★★
19,借东西的小人阿莉埃蒂,4,特别的童话故事，什么都小小的，大人与小人之间的故事，还是合适最重要。
20,借东西的小人阿莉埃蒂,4,还是那么治愈，特别是神木DD。
21,借东西的小人阿莉埃蒂,4,明丽清新，富于诗的韵味。细节工整精致，无可挑剔。
22,借东西的小人阿莉埃蒂,4,中文译名真是...版本又多又复杂我就没有打对过 = =||| 后面进展有点快啊娇喘少年，怎么突然就“你是我心脏的一部分”了....还有之前的金鱼姬波妞....现在小儿童谈恋爱的速度老阿姨真的跟不上啊！
23,借东西的小人阿莉埃蒂,5,"看这样的电影，真是享受，心旷神怡，一部难得一见的满含诗意与伤感的动画片。
"
24,借东西的小人阿莉埃蒂,4,宫崎骏爷爷是要告诉我们，即便你爱着城堡少爷，你最后也只能嫁给隔壁张三。
25,借东西的小人阿莉埃蒂,4,台词加起来不知道有没有100句？……还有就是后面的发展有点太快了。什么时候就成syou心脏的一部分了？？………
26,借东西的小人阿莉埃蒂,4,小翔和阿莉埃蒂没有约定，只有彼此交换的礼物，一块方糖和一个发夹，他与她却永远铭记对方。画面、人物、配乐通通美好了我。
27,借东西的小人阿莉埃蒂,4,吉卜力的这班子萝莉控
28,借东西的小人阿莉埃蒂,4,没想到如此温暖和治愈，配成英文版竟然也很不错。当然还是要再去看看日语的。即使永不相见，也永远住在我心底。
29,借东西的小人阿莉埃蒂,5,画面一贯清新自然，爱意满满，小菇凉阿莉埃蒂可爱的要命
30,借东西的小人阿莉埃蒂,4,宫老爷子永远像个小孩一样，相信自然里有神奇的生灵在隐藏着
31,借东西的小人阿莉埃蒂,4,强拆屋顶送礼的伪善男主，最终没能逾越种族壁障，阿莉埃蒂说了，要延续种族，男主你有办法吗？谁是赢家早已注定，那个只打了次酱油的小野人，一个果子套得芳心，公公婆婆全家接走。
32,借东西的小人阿莉埃蒂,4,迄今为止看过的吉卜力的最强演出。体弱少爷忽然发现一个自己也可以保护的小人是会动情的了，不过站在阿莉埃蒂的角度来看，如果接受这份感情就成了水银灯和柿崎惠了。这种感情再美好也是不平等的，于是及时Say goodbye了~
33,借东西的小人阿莉埃蒂,4,消暑片。借物叻个少女，宫崎叻个骏。有说教但是不讨厌。斯皮勒屋顶夜归的诗意一幕。|阿莉埃蒂，你是我心脏的一部分。
34,借东西的小人阿莉埃蒂,4,翔一定会把夹子带在身边然后手术成功，但阿莉埃蒂到哪里去建造新的家了？我不知道。不过他们一定会彼此记得。第一次去“借”东西的时候被发现，站在窗子后面和他说话，跳进他的手心站在他肩上…… 拇指姑娘，一块糖一个夹子一颗心的约定，可以改变的一生就此开始了吧。
35,借东西的小人阿莉埃蒂,5,宫崎骏对人类的失望越来越深厚了。。。过去还有激烈的斗争，现在希望渺茫，善良越来越软弱无力，剩下的只有欲望。
36,借东西的小人阿莉埃蒂,5,i was about to make a lurid comment on K. Ryunosuke's voice but then i saw this statement and thought it apt:  富四代，虽然你粗暴地用华丽的厨房打动了丈母娘，却无法用奢华的别墅赢得美人的心。太多现实问题你没考虑，比如抚育下一代的问题，你想过没有？！！
37,借东西的小人阿莉埃蒂,4,造型很像小时候看到的小小外星人卡蜜尔啊
38,借东西的小人阿莉埃蒂,5,音乐极棒，细节很用心。
39,借东西的小人阿莉埃蒂,4,观影过程很流畅，情节无转折，意料之中。
40,借东西的小人阿莉埃蒂,5,我也想变成小人！
41,借东西的小人阿莉埃蒂,5,嗯，发现动画片好看。在宫崎骏和林米宏昌那里，当“人”被“小人”替代的时候，小人Arrietty的故事不仅具有人类故事全部的要素；而且，从人的视点看来，小人们的历险更显示出其岌岌可危的、脆弱的美丽。 
42,借东西的小人阿莉埃蒂,5,童心！！！
43,借东西的小人阿莉埃蒂,4,单薄
44,借东西的小人阿莉埃蒂,4,故事也还不错~相对以前的片子弱了些~~但画面背景真是精致~~另外~在简单的故事里插入尽可能充实的细节~~这是日本动画擅长的~也是国内动画所缺乏的~
45,借东西的小人阿莉埃蒂,4,好可爱的小人！
46,借东西的小人阿莉埃蒂,4,《借东西的小人阿莉埃蒂》就是日本的拇指姑娘，只有一只汤匙高的阿莉埃蒂，蟑螂是她格斗的敌人，书桌到地面的距离就是万丈悬崖。显然故事受了安徒生童话拇指姑娘的影响。米林宏昌作为导演，还略显青涩，故事不太圆熟，不过养眼的绿色，加之神木隆之介和志田未来两个90后小金牛的配音，实在清凉治愈。
47,借东西的小人阿莉埃蒂,5,可以摆脱宫崎骏模式了  
48,借东西的小人阿莉埃蒂,4,好看
49,借东西的小人阿莉埃蒂,5,除钢琴之森外第二部宫崎骏～～第一步宫迷00同学都说没听过sign。。。。
50,借东西的小人阿莉埃蒂,4,很小清新~
51,借东西的小人阿莉埃蒂,4,虽然是因为是神木配音我才看的，但宫崎骏出品，很不错啊！
52,借东西的小人阿莉埃蒂,5,莫名的感动，莫名的温情
53,借东西的小人阿莉埃蒂,4,超喜欢~~
54,借东西的小人阿莉埃蒂,4,宫崎骏一贯风格，温暖、坚强的奇思妙想。虽然最后没有住进漂亮的小人屋，但更喜欢这个结局。
55,借东西的小人阿莉埃蒂,4,小人好萌的啊！搬糖块的时候简直可爱得不行。
56,借东西的小人阿莉埃蒂,5,完整地看完的第一部宫崎骏参与的动画 奇妙而又浑然一体的感觉实在畅快 人物和情节中的各种小细节非常精美 作为写实画风的忠实拥趸 没办法不继续恶补老爷子的其他作品！~
57,借东西的小人阿莉埃蒂,4,包含真情的直白话语就停留在六七十年代了么。成为心的一部分不是令人感动的事情么。在诸多大片的洗礼之下已经矫情得无法接受最简单了表达了吗。
58,借东西的小人阿莉埃蒂,5,太可爱太美好了~~~~
59,借东西的小人阿莉埃蒂,4,吉卜力很难让人失望，总是为你奉献一部饕餮盛宴！此片秉承吉卜力制片的惯例，改编自一个半世纪前的英国童话，细腻的情感，精良的制作，浩瀚细致的手绘，充满异国情调但又不显突兀的完美配乐，把故事呈现的别有一番味道又让人唏嘘怀念…开篇从艾丽娅媞视角由微观放大呈现我们身边的世界真，是太赞了！
60,借东西的小人阿莉埃蒂,5,治愈系
61,借东西的小人阿莉埃蒂,4,请你一定要健康！
62,借东西的小人阿莉埃蒂,5,我不会忘记你的！
63,借东西的小人阿莉埃蒂,4,日本的拇指姑娘和人类产生了感情，可是自己种族的延续才是王道。所以当务之急是和同族繁衍下一代。配乐+1星。
64,借东西的小人阿莉埃蒂,4,美丽极了。
65,借东西的小人阿莉埃蒂,5,very 吉卜力
66,借东西的小人阿莉埃蒂,4,前面都一般，结局很好
67,借东西的小人阿莉埃蒂,5,音乐好听~
68,借东西的小人阿莉埃蒂,4,很有爱的“小”故事。
69,借东西的小人阿莉埃蒂,5,动画一流，故事感人。
70,借东西的小人阿莉埃蒂,5,小人阿莉埃蒂很可爱，宫崎骏的动漫一直很温暖。
71,借东西的小人阿莉埃蒂,5,心是人最深的地方，能触动那里，是这部电影的经典之处……
72,借东西的小人阿莉埃蒂,5,每个人都有一座秘密花园。
73,借东西的小人阿莉埃蒂,4,还是被画面感染
74,借东西的小人阿莉埃蒂,4,我觉得这部是宫崎骏作品中，情节较为一般的作品。不过画面还是一如既往的漂亮。
75,借东西的小人阿莉埃蒂,5,依然是淡淡的小温馨
76,借东西的小人阿莉埃蒂,5,每一部都很经典，音乐很好听啊。。
77,借东西的小人阿莉埃蒂,5,宫老爷子就是心灵的捕捉手  他的电影永远都是好看滴
78,借东西的小人阿莉埃蒂,4,千万不要看港版！港版男主配音听到我抓狂啊！！！！！！
79,借东西的小人阿莉埃蒂,5,方糖与夹子的爱情故事。。。我想如果是我，我想我也不会要小野人的桑葚。。。
80,借东西的小人阿莉埃蒂,5,如画般的场景~感人的情节~
