,movie,star,comment
0,甜蜜蜜,5,你什么时候变得这么罗嗦，以前都不是这样，傻女，听我说，现在立刻回家，洗个热水澡，明早起来，满街都有男人，个个都比豹哥好。不用担心，我很有办法的，在台湾有很多老婆，高雄有一个，台中有一个，花莲有一个，阿里山也有一个…… \\\\我这辈子最开心的那一天，就是威廉带我去半岛吃饭，我趁着他不留意，偷了我们用过的刀叉杯碟，现在偶尔拿出来看一下，仍然是很开心，可能威廉早就不记得我了，不过不要紧，我记得就行了，想一下，我现在这么老这么难看，他不来找我其实都是好的。\\\哈，那你要快点，芥兰有艾滋。
1,甜蜜蜜,5,每次看完这种片子，都觉得像过了一辈子那么长
2,甜蜜蜜,5,到最后我们会幸福吗？最让人感动的是突然出现在曾志伟身上的米奇纹身。我们永远不知道另外一个人在以怎样一种方式爱自己。
3,甜蜜蜜,5,重逢只要一瞬间，等待却像是一辈子。
4,甜蜜蜜,4,你们看到了爱情，我看到了背叛。
5,甜蜜蜜,5,其实我是被米老鼠感动的
6,甜蜜蜜,5,因为一直不怎么喜欢黎明演的戏，所以隔了这么多年，刚刚才看了《甜蜜蜜》这部电影，真好看啊，这才是真正的爱情电影啊……在短短一部电影中竟能拍出百转千回的感觉，看得我眼泪都流干了……缘来如此艰难，缘来如此美妙……不可不信缘……唉，要回到现实中了，晚饭吃什么呢……
7,甜蜜蜜,5,"This is not so much a story about people falling in love,
but rather of two young heart trying their best not to fall in love with each other."
8,甜蜜蜜,5,“我不是文艺片导演，这是部十足的商业片，结尾纯粹为讨好观众而设计。现实中，男女主人公不可能在一起。但观众想要他们在一起。其实呢，如果他们能在一起，早在一起了。”我们怎么办啊……
9,甜蜜蜜,5,“我今天带了个朋友来，听说你很怕他……”——如果是我，我也会选豹哥。在昏昏噩噩之中，我们错过了多少，又真正得到了什么……
10,甜蜜蜜,5,朋友说张曼玉又不好看，我说她在电影里优先级是最高的——任何影片里任何男神都会必定优先爱上她，即使她兔宝宝牙颧骨高耸又圆又短。每一次电影特写到她的脸上，快乐、悲伤、痛苦、期待都互相纠缠着从那张脸后面生长起来，这是最优先的电影语法。而如今的女演员有什么？假山根鼻子下巴浓妆和美瞳？
11,甜蜜蜜,4,这么多人都看哭了么。。。我就在张曼玉低头碰到喇叭那块儿眼红了下。。。这俩人的缘分太让人嫉妒了
12,甜蜜蜜,5,当1995年5月8日，他俩相遇的那一刻，我眼泪流了出来。是不是真的要经过十年，我们才能懂得爱情？二十岁的时候所谓的爱情，到底是不是爱情？在片头我就觉得那个和黎明碰头的是张，本来以为两人是青梅竹马一起来的呢。大约是第一次看黎明主演的电影，他的演技如何我无法评说，但至少，我看到了一种干净。
13,甜蜜蜜,4,曾经的香港电影多么令人激动与感动。
14,甜蜜蜜,5,居然没标记过，这大概是唯一看过的一部被配角感情戏感动到哭的爱情片了吧。现在叫俩计程车，回家泡个热水澡。明天早上起来，满大街都是男人，个个都比豹哥好。
15,甜蜜蜜,4,黎小军连豹哥的一根头毛都比不上吧，嫁黎小军我一天能因为无聊自杀三百回，“无聊”这种东西如果能拟人的话，它的形象一定是黎明！！！
16,甜蜜蜜,5,我们终于失败了。——我听过最浪漫的情话
17,甜蜜蜜,5,米老鼠。。。泪奔
18,甜蜜蜜,4,张曼玉精彩绝伦的演出成就了这部电影。聚散离合，缘起缘灭，情感的纹理与能量、生成与幻灭、真挚与虚妄，历史的荒诞与无情，一切的一切都是张曼玉。情到深处爆发出来的能量，如花瞬间绽放，充沛又从容，亚洲女星中大概唯有巅峰年代的高峰秀子可与之比肩。
19,甜蜜蜜,5,相比此片，今天的《北京遇上西雅图》弱爆了，不过我觉得这片讲的不是爱情，而是一代人的颠沛流离，那时的张曼玉好美~
20,甜蜜蜜,5,《金枝玉叶》票房飘红后，老板叫陈可辛拍续集，陈可幸不想再拍，无奈推不掉，于是提出要求，要拍《金枝玉叶2》可以，但要先为他投资一部他自己想拍的文艺爱情片，于是才有了《甜蜜蜜》。
21,甜蜜蜜,4,时间会把正确的人带来你身边。
