,movie,star,comment
0,香水,4,这简直就是一部资本主义发展史，出生于最肮脏和腐臭的地方，却追求最纯粹的美，通过杀戮得到迷惑人心的力量，就连最痛恨他的人也甘愿俯首称臣，最后犹如寓言一般消失于这个世界......
1,香水,5,一个单凭体香达到高潮的男人
2,香水,4,有人曾告诉我他不顾一切寻找的其实是爱情的味道，爱情也有香吗？他试图拥有世上最奇异圣洁的香水，当世人在广场狂欢，以达爱与欲的颠峰，他却在最后发现他已失去爱人的能力。没有爱情，香味消失了。他仿佛从未存在过。
3,香水,5,"观影过程中如果曾有过那么一丝丝对杀手的憎恶, 那么你便是世俗和不纯洁的."
4,香水,5,这个故事如何不是比嫌疑犯x的献身要好上数百倍的大气故事呢？巴黎、格拉斯，每个城市里为了香味而忘我且凶残的努力——这并非凶残，而是纯粹的追求人生中唯一至高至圣的目标，找到那个生命中最后的味道。而一旦这个味道得到了，他生活的一切也就失去了意义，反而重拾当年全部细节的美好，最终就回归了起点，在鱼市场的臭味里让一切归位了。
5,香水,5,广场上，众人皆醉他独醒，众人皆X他盛装。
6,香水,4,用少女的体香，酿造出最蛊惑的香水。只不过是为了留住爱人的气味，他所以为的救赎。而其实，“他本身其实就是一瓶香水，馥郁绽放之后终会随风消散。”
7,香水,5,每一个毛孔都在颤栗，这样的电影为什么不能以闻的方式来欣赏？格雷诺耶其实并不是谋杀犯，他只是一个醉心于自己试验的孩子，完全不知人间的因果善恶。这种美注定是要自我毁灭的。爱和被爱？那只是凡人的东西。怎么办，本喵已经让我彻底脑残，而我甚至还没嗅过他的气息...
8,香水,4,如果当作一个犯罪片来看就大错特错了。对白不多，但镜头美的像会说话一般，万人发春的场面堪称经典。这海报跟东野君《变身》的封面有什么关系？
9,香水,4,看到最后原来是个香水广告
10,香水,5,胶片群裸就是不一样。。。这种从故事到情节到化妆到道具到一切细节的精致，才能让人丛大银幕上嗅出香味。离这种精致，我们还差多少年呢。
11,香水,4,奇妙邪恶诱惑无情又如童话般有趣的片子。最后那个让人为之窃喜的颠狂场景中，那忘了声讨罪孽乃至迷醉的时刻，是伊甸园的重现。然而群体的迷醉是天才的罪过，人间毕竟是俗人生活的，天使或魔鬼注定不属于这里。影片结尾留下意味深长的隐喻：我们是否纯粹的爱过？我们可以通过世俗的行为达到纯粹的爱吗？
12,香水,5,天才为了才华而犯罪。尤其是这种才华与美相关时更难以定义犯罪本身。整个世界都为了这种美俯首称臣时，犯罪也得以谅解。为了留存美而杀戮，为了延续美而背叛，最终被自己杀死。真正的天才从不为自己的行为做解释，荒谬的行为本身就是对庸人的嘲讽。
13,香水,4,我喜欢影片前20分钟，真实还原了一个肮脏、野蛮、丑陋的十八世纪欧洲；影片高潮部分几乎可算是影史最浮夸的情节。
