,movie,star,comment
0,萤火虫之墓,5,又精致又催人泪下。可是二战时期的日本一点也不值得让人那么同情
1,萤火虫之墓,5,“我们做错了什么？”这话应该由日本人说么，即使是平民？妹妹的神态、动作、配音都绝了。
2,萤火虫之墓,4,我发誓我再不敢看第二遍
3,萤火虫之墓,5,虽然事先知道这是个煽情的片子，知道它注定是个悲剧，还是哭了。告诉你这是个悲伤电影，在你准备好的情况下，还能达到效果，的确是个好片子
4,萤火虫之墓,5,日本人博取同情的功利 是中国的N倍。
5,萤火虫之墓,5,不能看啊。会流很多眼泪的。。。
6,萤火虫之墓,4,看完之后很难受 战时的百姓都是最痛苦的 虽然觉得他们可怜 可是没法同情他们 在他们遭遇战争之时 我的家乡重庆的先辈们也经受着这个国家对我们的迫害 希望不要再有战争了  战争最受难的永远是百姓
7,萤火虫之墓,4,看得人真难受。PS为啥标签是宫崎骏？
8,萤火虫之墓,4,即使他们是二战时期日本军阀的家属……但看到他们的遭遇还是会感到心酸与难过，吐血！突然觉得自己是个圣母婊！！想抽死自己！！唉唉唉……战争使人不得开心颜不得开心颜(ฅ́дฅ̀)
9,萤火虫之墓,5,1.通过兄妹俩的所见所遇来体现战时战后日本社会的惨状与人性的私利，以小见大，悲伤的云笼罩在城市的上空，战争是对所有平民的不公平。2.兄妹俩的亲情，他们是彼此坚强的理由。
10,萤火虫之墓,5,一直在想这对兄妹要是活下来了以后会不会发展成特别畸形的兄妹关系。
11,萤火虫之墓,4,画面是挺美的，兄妹亲情也感受到了，但这一切都是他们国家的选择应该承受的。
12,萤火虫之墓,5,忘不了哥哥怀抱饿死妹妹尸体那一幕，真是悲凉，饥荒战乱真的太可怕。自古战争遭殃的都是老百姓，贱民又算得了什么呢？对日帝政府无条件崇拜的人们又何辜又何荣？终归是坟头草没了。本片细节处理真是好。8.5
13,萤火虫之墓,4,幸福是生生不息，却难以触及的远。
14,萤火虫之墓,5,单从电影的角度而言，《再见萤火虫》是仍旧带有着日本民族自我意识的，但无疑这是一部在动画作品中最为得见战争之殇的反战力作，在那萤火虫的仲夏之夜里，电影以美夺人于心，又以悲惨的宿命将美好一一打破，唯所动容的是那超越隔阂战争永恒不变的苦痛。
15,萤火虫之墓,4,明知道会是很凄惨的故事，还是被煽到。有几个细节真是太让人难受了。或许一开始就已经注定了结局，这只是一场漫长的告别
16,萤火虫之墓,4,那个糖罐，拥有哥哥的力量
17,萤火虫之墓,5,全片最让我感动的不是妈妈死了，不是他们被赶出来，而是大好的阳光下，心情愉悦的哥哥看到妹妹一人在那玩泥堆，问的那句，你在做什么，妹妹的那句，我在给妈妈盖坟墓。瞬间湿了眼眶！！！
18,萤火虫之墓,5,哥哥其实是最不容易的，母亲惨死，不但不能在年幼的妹妹面前悲伤，还必须坚强的活下去，照顾妹妹，照顾自己。在战争动乱年代，人人为了食物，一己之私，亲戚朋友什么的都指望不上，只有靠自己啊，小妹妹的活泼天真，真是和这个背景时代形成鲜明反差！
19,萤火虫之墓,4,他期待地盯住我的脸，胸有成竹地等着。又累又困不耐烦，索性应应景，眼泪流得恰到好处
20,萤火虫之墓,4,为战争中失去的美好而痛心
21,萤火虫之墓,4,我不太喜欢此片的论调，因为我觉得这种结局完全是男主咎由自取。这种缺乏自我奋斗精神的男主，就算境遇如何悲惨，也无法引起我强烈的同情，有的只是厌恶罢了
22,萤火虫之墓,4,很难受地看完了，不会再看第二遍。觉得当时的日本人民很可怜，但是这也不会让我原谅日本曾经让中国人所遭受的一切。最后，愿世界和平，愿没有战争冲突。
23,萤火虫之墓,4,看过一遍后不想再看第二遍，太惨了，战争太可怕了，受伤受苦的永远是老百姓，希望世界和平！
24,萤火虫之墓,4,作为《批判萤火虫》的作者，其实经过几年，我对这片的看法其实已经趋向平静了……
25,萤火虫之墓,5,经常去买佐久間铁盒糖，每次都欢喜地拆开封条，再带着复杂的心情一粒一粒、缓慢地吃掉在这个年代已经不算好吃的果汁硬糖，吃完最后一块，倒入水，盖上盖，抱着摇晃几下，再倒入碗里，喝掉，没有什么味道~ 高畑勋是赋予这一切行为意义的大师
26,萤火虫之墓,4,大学时看了个粤语版，当时感觉蠢蠢蠢蠢蠢，今天没事刷了遍原版，屌屌屌屌屌……最后一个镜头完了，还不想动，接着愣愣地看完了演职员名单。在最后的一大串龙套酱油连职位都没有的名单中，出现了庵野秀明……
27,萤火虫之墓,5,結局哭死了！戰爭真的好無情好可怕...完全不敢看第二遍
28,萤火虫之墓,4,相依为命与道别
29,萤火虫之墓,4,一部拍给大人看的动画片。
30,萤火虫之墓,5,在我的尸体上搜出一个糖果罐子，里面是照亮夜空的萤火虫。
31,萤火虫之墓,5,看一次哭一次的吉卜力动画，也只有高畑勋才能将这个悲伤的故事拍的如此诗意温婉。人间薄凉匆匆，最后节子与清太都去天堂了吧，再见了，亲爱的萤火虫。
32,萤火虫之墓,4,很感人的电影，看完后深刻体会到战争的残酷，有多少无辜的平民因此丧命，少数人的欲望却造成无数个悲剧，愿这世上再也不会有战争发生。
33,萤火虫之墓,4,你可以指责那不怀好意挑起战争的政府，但不能把侵略罪行归咎在人民头上，一表清高的对人类的不幸回以漠视嘲讽！此刻泪湿眼眶，我不能说因为存有同情，只尽是扼腕。。【束阁收藏，却不会再看第二遍的电影】
34,萤火虫之墓,4,战火下酿成的悲哀，其实又有多少人也是和他们兄妹俩一样忍受饥荒、受着疾病的煎熬为明天还能否活下去担忧
35,萤火虫之墓,5,"让跌荡如流沙的映像漆黑中擦亮檀香
"
36,萤火虫之墓,5,从没有哪部动画片能像本片那样让我感动的一塌糊涂。抛开战争，抛开仇日情绪，片中的那种感人至深的兄妹情谊相信足以打动各国人的内心吧。“悲剧就是将最美好的撕碎了给你看”，这部动画就是对这句话的最好诠释。
37,萤火虫之墓,4,故事平铺直叙，按部就班的接近注定的悲伤结局。但许多细节却依旧值得玩味，被社会划分为不同阶级的社会公民在战争的催动下，即是受害者，亦成为了刽子手。主人公凭着一时的怨气远离了规则世界和过去的自己，虽然注定了结局的体无完肤，却也渐渐洞悉了战火背后真实的世界。
38,萤火虫之墓,4,“昭和二十年，九月二十一日夜晚，我死了。”片头很王家卫啊。战火中的兄妹情固然令人潸然，但触碰到法西斯军人这个字眼难免引起广泛争端。
39,萤火虫之墓,4,为什么，萤火虫和妈妈都那么快就死去?
40,萤火虫之墓,4,竟然完全没有哭。看的时候心里一直在想，竟然说你们也在反思，怎么南京大屠杀一直不承认道歉呢
41,萤火虫之墓,5,我们评论电影最好客官，不要带有色眼镜去看。从剧情来说是令人感慨的，人民是无辜的，对于战争，两方的人民都是无辜的。对于这个年纪的小孩来说，你吖的就懂如何一个人带大另一个小孩吗？
42,萤火虫之墓,4,多年后重看人也刻薄了许多，意识到的是，这并非反战片，也不是为了歌颂兄妹的乐观或是哀悼其遭受的苦难，它是对战时日本人扭曲的精神面貌的描绘。对军国主义抱有盲目自信，心安理得等待被拯救，却刻意闭上眼捂住耳朵无视别人的苦难。归根结底，它更像是那些自曝其短的私小说，某种以告解为名的开脱。
43,萤火虫之墓,4,童年第一次视角改变：小学教材里的战争仿佛成了日本人的专利，看完后发现他们也遭受的战争的折磨，从此看待战争的角度不那么单一了，在“侵略”面前人都是victim，不分种族，真正该被谴责的是那些以国家或集体为名义发动战争的人。看完两遍后仍然感动又令人不安。
44,萤火虫之墓,4,还是为这对兄妹可怜，战争中最受难的还是老百姓，无论是哪一方。同时我也没有那么那么难受，本以为大家都说催泪的电影会有什么神奇的效果，可能是没有亲身经历过，可能因为这是二战，可能因为我一直觉得他们可以通过某些方式活下去的。什么比命更重要呢，也许是我们的生和死的观点和日本人差很多。
45,萤火虫之墓,5,【台北金马影展展映】二战背景下颠沛流离的流浪少年儿童题材反战片。尽管有心理准备，但还是从开场到结尾一直都在流泪，直到不能自已。妹妹在孤单地独自玩耍尤为催泪动人，在漫天燃烧弹下流浪少年欢呼雀跃，更是有震撼心灵的讽刺批判力量。正如罗杰伊伯特所言，它值得被列在任何最伟大战争片名单中。或许，也是最伟大的吉卜力作品
46,萤火虫之墓,4,我是不爱看动画片的人，真人的表演对我来说才是电影的最大意义所在，但是这部电影真的不一样，著名的反战电影，用最普通人家遗孤兄妹的艰难生活和黑暗中的纯真童年来反衬这罪恶的战争，萤火虫见证了兄妹俩相依为命的岁月，战争过去，哥哥一个人活了下来，再见萤火虫时，身边已没有那个爱吃糖的小女孩
47,萤火虫之墓,4,战争使人变成魔鬼、使家庭流离失所……孩子们成了可怜的孤儿，没有粮食没有住所，到底怎样才能活下去呢？没有营养造成免疫力低下，什么抵抗力都没有，会生很多病，然后会死。节子是个好可爱好普通的小孩子，却没能像其他幸运的孩子一样幸存下来，战争时期这样的孩子又何止一两个呢？
48,萤火虫之墓,4,"2010.07.18 @ CHC家庭影院
趁着去活力岛之前去看的 片头有点漏了 我煮面条去了.. 感人的 "
49,萤火虫之墓,4,"不是宮崎駿的,,是高畑勛的...看到善良纯朴妹妹瘦到看到肋骨,長滿濕疹,,心疼死了,看到妹妹最後吃那口西瓜,還微笑著閉上眼,忍不住了..很動情"
50,萤火虫之墓,4,这二半夜看的都睡不着了  不管对于任何国家来说 战争带来的都是灾难 相信我们经历了二战 内战之后也有许多像这样的孩子们在苦苦的求着生存 珍惜生活
51,萤火虫之墓,5,"战争中，生命就像是无足轻重的尘埃，悄无声息地来了又去，没有留下任何回忆和影响。 
　　 
只是每个生命都记得彼此的重要……"
