,movie,star,comment
0,功夫,5,超级耐看和严重被低估的电影，看十来遍了越看越好看，我想100年后还是有很多人爱看它。
1,功夫,5,再都不可能出现比它牛B的功夫电影了
2,功夫,5,重温星爷的功夫，猛觉得这是部无比伟大的电影！
3,功夫,5,"包租公,包租婆,斧头帮,冯小刚被砍,....都是经典."
4,功夫,5,哪怕里面冷眼嘲笑一切世间丑恶，依然保留一个温暖的希望。小人物逆袭，充满悲与喜，泪水几人知，初心却未变。十年之后再看功夫，无论是打斗场面，特效技术，还是笑点包袱，依然不过时，华语动作电影巅峰之作。
5,功夫,5,重温《功夫》，改四星半。阿星认出哑女这段，身后海报是金姐与弗雷德的歌舞片《礼帽》（1935），符合时代背景。当初看时没多想，现在想想应该也有其寓意。礼帽是斧头帮成员的行头，而身后的海报是帽子飞舞，代表阿星弃恶从善，正好对应这场内心转变。ps:前面斧头舞也有弗雷德.阿斯泰尔歌舞片的意思。
6,功夫,5,星爷21世纪最好的电影，甚至比之前的一些电影都好，我起码看过5遍我会乱说？那些经典台词都倒背如流了
7,功夫,5,功夫最后结尾所有的角色都以路人出现并不表示这是小男孩的一个幻想，而是说曾经的江湖中人和武林高手，终于都走出恩怨瞅啥，过上了幸福美满的生活，比如神雕侠侣做了普通人，火云邪神指挥起了交通——最大的证据就是，死掉的角色都没有出现，说明故事是真的，不是幻想
8,功夫,5,别装逼了，这片绝对值5星
9,功夫,5,十分纳闷这部电影不上9分
10,功夫,4,不要说烂，其实很卡通很cult
11,功夫,4,周星驰形式上的巅峰，但是意境已走下神坛
12,功夫,5,感觉【功夫】应该8.5分以上，同意的点赞
13,功夫,4,华丽的夸张，情节倒是紧凑，毫不拖沓
14,功夫,5,个人认为这是星爷作为导演拍的最好的一部片子。
15,功夫,5,不知道看第几遍了，只感受视听语言和节奏就已经共振到流鼻血的程度。
16,功夫,4,电影院里他说，你笑得好开心。
17,功夫,5,我看了三遍 你相信吗
18,功夫,5,豆瓣连8分都没上 明明很棒 心中可以8分以上 感觉被低估了
19,功夫,5,不知道为什么这部电影的评分这么低
20,功夫,5,说这是一代功夫片巅峰绝不为过！星爷是天才！这么多年了，无论看了多少次，每次都忍不住感叹经典！儿时的我们不是有同样的一个梦.成为高手..英雄就美吗？如果没看多遍，又有几人真正看懂了这个结局？
21,功夫,5,这片子居然没上8，我不服。
22,功夫,5,豆瓣第一个电影条目
23,功夫,4,这是周星驰最后一次让我感到可爱...
24,功夫,5,无论从哪方面来看都拍的真的好，放在2017年看也还是很搞笑，给四星以下的豆瓣网友不用质疑你们自己眼瞎
25,功夫,5,"功夫后再无功夫，功夫的最高境界见天地见自己见众生，最后一句对火云邪神说的,想学啊？我教你。哪一个震撼，毫不夸张地说周星驰导演的巅峰之作，至今仍是心中最佳功夫片"
26,功夫,5,以前看过给了三颗星，现在再看，给五颗。
27,功夫,5,其实这个故事不算喜剧。。半生沦落，半生辛酸，除了吹牛逼什么都不会，这是一种悲哀。
28,功夫,5,吐槽完《美人鱼》吐槽《西游伏妖》，吐槽如今的周星驰，但是佩服功夫时期的那个周星驰。这是一部好电影，不管在那时还是现在，不管看个多少遍。
29,功夫,4,在香港影史上应有特殊地位，拓展了武侠片的类型时空。草根无厘头，想象与反讽、结构与解构融为一体。数字技术创造的实景奇观
30,功夫,5,星爷很经典的一部作品。这部电影塑造了很多出彩的角色，哑女，包租婆，斧头帮……如来神掌✋
31,功夫,5,7.9的分数证明豆瓣里所谓的文艺青年的审美终究和不文艺的群众一样，是局限于时代的主流审美，所以面对风格超前的影片表现出无能为力的孱弱欣赏
32,功夫,5,《功夫》竟然才7.7分，那些刷低分的倒是找出一部比这部电影更好看的喜剧动作片啊。
33,功夫,4,黄圣依的哑女可真美，真纯，电影还是星爷一贯的小人物到大英雄，很经典，很有意义
34,功夫,5,刺客信条发布会，法鲨说他喜欢的中国电影是周星驰的《功夫》，两大男神的奇妙联系
35,功夫,4,重看四星半，毕竟当年不识其中味；快银前身，阿Q后裔，大时代里的小人物，小世界里的大境界；每个华语导演都有一个武侠梦，每个男孩都有一个英雄梦，每个孩子都有一个甜蜜梦想；开场就高潮，武打段落章节分明，门派清楚，人外有人，仁者无敌；最爱星爷嬉笑之余的严肃，热闹之外的荒凉。
36,功夫,4,不再是星爷的个人秀，而是群英共舞。包租公、包租婆、苦力强、裁缝、油炸鬼等角色都鲜活独特，过目难忘！
37,功夫,5,周星驰的电影都需要长大才能看懂 ~小时候一点也不喜欢这部片
38,功夫,5,这是星爷最后的巅峰啊，怎么才7.8分
39,功夫,4,看了很多遍，每个镜头都记住了。那时的星爷还真是年轻啊，现在已经满头白发了。
40,功夫,5,说这是一代功夫片巅峰绝不为过！星爷是天才！这么多年了，无论看了多少次，每次都忍不住感叹经典！儿时的我们不是有同样的一个梦.成为高手..英雄就美吗？如果没看多遍，又有几人真正看懂了这个结局？ 【那些年黄圣依美的能气死刘亦菲！】
41,功夫,5,虽然自恋浮夸还特纯情，可是真的好好看啊啊！喜欢每一个角色！当年并不知道那段竟然是库布里克😂
42,功夫,5,星爷所有电影里面最喜欢的一部，黄圣依太美了，真的好清纯，结局的时候男主才是真正的绝世高手，从天而降的如来神掌成为了电影里永恒的经典
