,movie,star,comment
0,贫民窟的百万富翁,5,"杰玛在老大家中劝拉媞卡跟他一起逃走。
拉媞卡：那我们靠什么生活？
杰玛：爱。

这就是现实中爱情和电影中爱情的差距。"
1,贫民窟的百万富翁,5,"得2000万的时候全场欢呼，我却哭了，为他哥。life is shit, but god is great."
2,贫民窟的百万富翁,5,他亲吻着她脸上的疤痕，那是为他而受的伤害。这片子挺感人的，可是，现实中又有谁能如此坚持，等待命中注定？
3,贫民窟的百万富翁,4,"想了想，还是给了四星——其实我觉得它没有那么好。动人的音乐，流畅的节奏，美丽的画面——纵然肮脏也是美丽的，自始至终都充满了那种顽强的，不可遏止的生命力。
但还是觉得……无论如何都有着欧美导演看东方那种猎奇的意思。这种“猎奇”对我们来说其实也是一样——繁华与污秽并存的孟买，阳光尘土中的泰姬陵，黑暗的街巷，垃圾堆上的贫民窟……包含的元素和符号太多了。固然有着野心和足够的手段，但同时也会冲散很多东西。
大概还是心存警惕。不过无论如何，丹导还是有两把刷子的……这年头会讲故事的导演已经不多了。"
4,贫民窟的百万富翁,4,"just a love story again 基本上就是：《上帝之城》+《猜火车》+《阿甘正传》+《开心辞典》！本片又名：山寨富翁 / 阳光小阿三 囧！

"
5,贫民窟的百万富翁,4,深刻体会到命中注定一词的含义了。怎么那么多人打5星，我客观点还是给了4星。没办法，最高就是5星，我觉得这片子不至于最高，要不然猜火车该往哪放呢！
6,贫民窟的百万富翁,4,贾米尔和他的哥哥不是两个个体，而是人在苦难环境中的两种选择，一个始终怀有赤子之心、爱心、同情心，相信奇迹、美丽、爱情等一切美好的东西，一个被迫选择用暴力和残酷将自己武装。这不是人的错，而是时代的悲剧，即使如此，在黑暗的世界中贾米尔发出的人性光芒如同正午的阳光一样耀眼得让人不能直视
7,贫民窟的百万富翁,4,很好的题材，但还是少了点什么
8,贫民窟的百万富翁,5,【B+】本片又名《阿三屌丝的逆袭之开心辞典背后的故事：论如何炮灰掉自己的兄弟虏获黑穷美》不觉得是最弱奥斯卡，剧情，叙事结构，剪辑都很棒，配乐更是大赞。对比人家节目一弄就是两千万，咱就送个液晶电视马尔代夫双人游啥的，抠死了。
9,贫民窟的百万富翁,4,特别像文艺片导演拍的大片，还是挺有情怀的。不觉得是贩卖贫穷，是人家那种追求真爱的精神嘛~特别符合美国梦的要求。
10,贫民窟的百万富翁,5,一歌到底，谁解我心
11,贫民窟的百万富翁,4,钱、女人，印度的一个社会剖面。 ★★★★
12,贫民窟的百万富翁,4,在这样一个现实社会之中，杰玛赢走的不仅仅只是金钱！而是生活在水生火热的底层社会中的每一个民众试图改变自身命运的梦想。
13,贫民窟的百万富翁,5,实至名归
14,贫民窟的百万富翁,5,中国能出这样现实主义的电影么？中国会出这样现实主义的电影么？中国敢出这样现实主义的电影么？
15,贫民窟的百万富翁,4,"这片子不算印度电影，导演是英国人，“猜火车”就是他拍的，这片子有着英国人一贯的黑色幽默。
这片子里的所谓爱情、成功(中大奖)像童话一样经不起推敲。反而是贫穷、死亡、种族屠杀这些才是赤裸裸的现实，每天都重复上演。"
