,movie,star,comment
0,七武士,5,我只能用”高山仰止”四字来形容我对黑泽天皇这部旷世杰作的仰慕之情；纷繁庞杂却又条理清晰的史诗，严苛而精准的镜头和构图，七个武士和若干农民的性格都被描绘得入木三分， “休憩”后的大决战无比恢弘，叹为观止。
1,七武士,4,赢的是那些农民，不是我们。
2,七武士,5,和教父是一种类型的电影，突出人物性格，故事情节也曲折。最后真的是人民战争海洋。很有几次，都觉得这也可以算一部写中国人的电影，比如农民的狡猾与认命等，到最后的我能！
3,七武士,5,我什么话都么的说。什么叫NB，这就叫NB。
4,七武士,5,完成度之高啊！三个半小时下来连个低潮都没有，后来的《影武者》、《乱》都比不过这部。每个人物性格都非常鲜明，志村乔仿佛一灯大师，三船敏郎似韦小宝，久葬是独孤求败，胜四郎像段誉……唯一的问题是志村乔剃完头怎么这么像张丰毅呀？！
5,七武士,5,看完把我累死了。。。
6,七武士,5,真正的经典，总是让人无语。
7,七武士,5,世影史：本片可说是日本名导演黑泽明第一部真正加入西片趣味的时代剧，他虽然意图将这部片子拍成彻底的娱乐动作片，但事实上，整部作品仍充分流露著黑泽明式的人道精神。影片构造了一个包含着深刻隐喻的寓言，揭示了日本武士阶层的特殊生存状态与必然消亡的历史趋势。
8,七武士,5,"原以为我会觉得“那时候能够拍成这样已经很了不起了”，看完后才知道“这种拍摄效果今天很多导演尤其中国导演都拍不出来”……
2019年重看了本片，发现了不少细节。故事开头找武士同伴，师父让徒弟用木棒袭击武士时，几个农民赶紧往后退，由于后退得太自然，以往这个细节被我忽略了，但这个后退的动作，却说明了农民把责任推给了武士（师父），不想承担被袭击武士的怒意，尽管他们才应该是主要责任人、而不是被他们雇佣的师父。还有徒弟暗中出钱让农民买米，这是一份恩情，但之后师父考虑徒弟年轻不让他参加打斗时，农民却巴不得徒弟凑个人数。当然黑泽明没有无脑黑农民，正如菊千代所说，农民虽然狡猾和自私，但这是武士阶级的战争造成农民这样的性格。武士很傲慢，农民也很自私，而双方都有各自的痛苦，见证这一切的，则是想当武士的农民菊千代。"
9,七武士,5,经典杰作，宏大与细腻并重，形式与主题俱佳，堪称模本。
10,七武士,5,五十多年前的动作片，久看不厌，历久常新，大师的功力不同凡响
11,七武士,5,"志乃的发型很时尚嘛
"
12,七武士,5,怎么说服人，怎样坚持，怎样欲擒故纵、运筹帷幄…无以复加的经典！原来经典并不是多复杂，反而更简单。故事线索逻辑清晰，战斗开始后的每死一个人，观众都能跟导演一样明白清楚。
13,七武士,4,农民寻贤求武士；武士精心部署之；部署完备等山贼；双方对战各损失；是赢是败难界定；农民欣喜武士伤。长叹息以掩涕兮，哀民生之多艰，以哀其农民之拙劣的本性——懦弱、猜疑、自私、松散、缺乏主见、固守成规；然而，哀而不怪，历史索然，形势所趋，只能寄望于未来，农民阶层可以雄起！
14,七武士,5,保卫家园的片子，也能拍出如此深刻的人性。
15,七武士,4,劇本的言外之意在結尾已經很明顯。農民獲勝就無視武士的付出。他們既可以殺害落魄武士搶奪他們的物品，也可以把弱小當作自己的武器吸引落魄武士的同情，利用他們保護自己，所以菊千代說農民是自私醜陋的。但武士終究貫徹自己的道義為民守城，這是寫給武士的讚歌，但也是武士的悲歌。結尾的對白太心酸
16,七武士,4,好长哦，居然还要看两遍。据说这部片子开创了招兵买马这种剧情的先驱，想想Ocean's 11，就觉得好了不起哟。
17,七武士,5,我们又失败了，那些农民才是胜利者。武士就像风，从大地上漫卷而过，那些农民始终和大地在一起，永远地活下去。——武士拼死相搏，故事的终局却连他们安身立命的信条都给颠覆了，黑泽明这一刀实在是够狠，就是这种狠劲，给我们看见人性的真实和历史的严酷
18,七武士,5,谁都没赢，即使是村民。
19,七武士,5,百看不厌的伟大电影
20,七武士,4,“住这样的茅草房，吃这种东西，你一定觉得没意思，可要知道，活着就是有意思的呀！”“我要在三十岁之前死掉，人一过三十岁就只能变得丑恶。”黑泽明《蛤蟆的油》
21,七武士,5,#SIFF#重看；三个半小时一气呵成，干净利索，漂亮至极的调度；影史上最伟大的群像之一，每个人物都熠熠生辉，血肉丰满；剧本仿佛浑然天成，每一步剧情推进都极合理自然；三船贡献最多笑点，志村乔犹如定海神针；悲壮的结尾，「最终仍是打了一场败仗」。
22,七武士,5,#5000。imdb#19，豆瓣#116。为了讲课老老实实看了几回，确实是从视听到剧作，再到社会关照与文化反思都堪称教科书的经典作品。
23,七武士,5,小高潮汇聚成的经典名作
24,七武士,5,舍生取义，虽千万人吾往矣，所以士死得最快。随着他们的逐渐消亡，气节、德行和高贵的理想也一去不复返。庶民日复一日的耕种自己那块小田地，他们不懂什么礼义廉耻，也不愿意负责，只想混日子，这种认命和麻木却赋予他们顽强的生命力。而笑到最后的，永远是那些唯利是图且不择手段的人。
25,七武士,5,黑泽明的巅峰了，此人只能拍武士片，而且有几部武士片老实牛逼
26,七武士,5,完美。不朽。
27,七武士,4,时代悲歌 弥足经典 从主旨 人物到很多的细节 都可见黑泽明的大师气派 温故影史 足以知新
28,七武士,4,#HKIFF# 修复版画质一流。更喜欢招兵买马的段落。可以作为猎头、Team Building或者说leadership培训的经典教材，或者外星人研究人类（性）的田野调查素材。
29,七武士,5,西部片烙印，对比刻画人物，幽默化表演，人情美策略避免文本扁平化倾向，原本呈现自然，建筑参与构图。武士与农民采用俯仰两套镜语系统，后半部宏大场面调度高中低机位，多机位同时拍摄，另一武侠片与日活路线。“农民最狡猾，什么都有但什么都不给。他们卑鄙龌龊狡诈，是你们武士把他们变成这样的。”
30,七武士,5,一部能真正能担得起5星的好电影！影院里笑声掌声齐飞，大家都沉浸在剧情中，单从这两天的观影经历来看，有幕间休息的电影都不会差！去年在这看了《乱》，今年是《七武士》，希望明年还能在大光明看到天皇的作品……
31,七武士,5,塔可夫斯基说《七武士》就是“完美电影”的定义。无论从哪个角度看，都令后人们高山仰止难以逾越。
32,七武士,5,所谓牛逼电影就是——布：“我今天看了七武士，因为要饿死了约了人吃饭，虽然只看一半，也不妨碍它那么牛逼。”某1：“我是用p4看的，看了四个晚上，虽然每次都困得不知不觉睡着了，但也不妨碍它那么牛逼。”某2：“我虽然还没看过，但是也不妨碍它那么牛逼。”……
33,七武士,5,挑不出毛病，可能最大的缺点就是太完美了。看完感动又热血，和C一起泪了两次。三船太可爱了，志村乔真是看一下就能让人爱上的大叔类型。全片节奏明快，剧情交代得流畅清晰，摄影精美，场面做足，气场满满，风的运用尤其能烘托气氛，看得真是享受。群戏丰富，每个人都很鲜明，看出创作者胸中有料。大赞
34,七武士,5,素來與武俠古裝絕緣，沒想到自己能如此投入。因為有三船敏郎超越階級的存在，因為武士在承認失敗的時候，那種無奈世情甚至不是在控訴，只能默默任由時代在你身上輾過。
35,七武士,5,看过的最长一版，似乎是多了大战前夜胜四郎与志乃的风流事一段。鼓风机啊，白花花大腿上的泥点啊啥的，大银幕确实纤毫毕现。别的没啥好说，永恒的经典。永远吃败仗的武士，根本不问值不值得，sacrifice for nothing才是真正的高贵，这就是黑泽明的神话。
36,七武士,5,黑泽明只用了207分钟就讲完了漫威十年的故事。
37,七武士,4,农民就是愚蠢懦弱狡猾且自私，人物形象刻画很好，演员也很棒，就连出场不足一分钟的压寨妇女都让人印象深刻。故事冲突矛盾高潮点都很足，但是不知道是不是207分钟版本的原因，感觉过长，节奏不太能一直入戏。
38,七武士,5,"黑泽明导演的武士史诗片，观感极佳。非常细腻地刻画了七个武士不同的性格，淋漓尽致地展现了一场悲剧。看后能更直观感受农民特有的一些特质如狡猾与认命等。
在本片里你还能看到不少中国“国民劣根性”的影子，而且毫无违和感。"
