,movie,star,comment
0,魔女宅急便,5,我喜欢她头顶的大红蝴蝶结，还有狠狠白那个小男生的一眼
1,魔女宅急便,4,宫崎骏的电影总让人感觉世界是美好的，阳光明媚的
2,魔女宅急便,4,宫崎骏的动画总会让人觉得这个世界美好无比。
3,魔女宅急便,4,空中快递将会是未来物流业的核心！没想到日本人早在上世纪80年代就想出来了！8.3
4,魔女宅急便,5,看电影最能触动你的时候，就是电影的宗旨在你最迷茫的时候告诉你现在必须要做什么！KiKI成长了，你呢？KiKi又能飞了，你呢？
5,魔女宅急便,5,虽然设定都♥♥♥♥♥满点可是结局是怎么回事儿好突然……突……然……………………
6,魔女宅急便,4,小黑猫汗毛竖起的样子太萌了！故事有点仓促，不过一个所有人对魔法都坦然接受的和谐世界真的好稀罕...
7,魔女宅急便,4,  “成长是一笔交易，我们都是用朴素的童真与未经人事的洁白交换长大的勇气。”
8,魔女宅急便,4,于是。扫把魔女就变成刷子魔女了啊。。。
9,魔女宅急便,5,是时候，长大了！（当琪琪无处安家时，索娜姐姐好心留宿，琪琪激动地一句“真的吗？老板娘…”眼泪悬眶；看见多多一家人如此爱护年事已高的狗狗杰夫，我的眼圈又有些湿润了；当琪琪的魔法变弱后，琪琪不断试飞，她说，要是没有魔法，她就是没有用处的人时，看到她如此失意，我再一次泪流。2013.03.16）
10,魔女宅急便,5,这是一部令人身心愉悦的动画片，画面柔和甜美，音乐明快，观影过程如同在海边沐浴着柔美的海风，心旷神怡。两只猫轻轻走过爬满青藤的墙上，那种水粉画般阳光充沛的慵懒午后的感觉在心中荡漾开来，世界是如此美好。这就是我们心目中理想的海边小城，宁静祥和，人们衣着整洁、面带笑容，永远快乐地生活
11,魔女宅急便,4,一直很喜欢这个可爱的故事
12,魔女宅急便,4,与外表相反，宫崎骏的“核”一直都蛮硬的。观众其实只是想消费一个可爱的童话故事、浅薄地感动一下而已，但宫崎骏总要讲一个大道理，因此故事总要讲得残缺，叙事留下一些豁口。匠人精神所在，不过优劣就掺半了。
13,魔女宅急便,4,又是一部关于飞行的动画，很喜欢这样类型的片子，能鼓舞人的梦想。不过这部的故事单薄了些，只是讲了生活中的一个片段。美丽的西欧海滨小城市，平静祥和的日子，一个可爱的魔女，一个善良的面包店阿姨，一个豪爽的女画家，哇~~这就是梦幻中的理想国啊~~非常喜欢里边那只黑猫，太可爱了~~
14,魔女宅急便,5,我也想当这样的魔女～
15,魔女宅急便,4,自从吉吉不再讲话，我的姨妈就使劲作
16,魔女宅急便,5,宫崎骏的动画我最喜欢这一部。开始我不知道为什么，有一天我姐姐说，你看过《魔女宅急便》吗，那个琪琪好像你哦。
17,魔女宅急便,5,宫崎骏说：“对琪琪来说，最重要的是能否独立面对各种各样的人。只要她骑着扫帚带着她的猫咪飞行在天空，她就可以自由。但住在一座城市里、接受训练，就意味着不再有扫帚，不再有吉吉，她要独自走在城市的道路，她必须和人们交谈。琪琪和吉吉可以建立一种人格上独立的新关系。他们仍然是朋友，只是这种朋友关系中加入了新的元素（比如莉莉，还有吉吉的儿女们）。” 
18,魔女宅急便,4,宫崎骏的动画大多让人心生美好
19,魔女宅急便,4,看的第一部宫崎骏，也是最爱的两部之一。每个人都曾经有一段魔女的时光。
20,魔女宅急便,5,看宫老的动漫总是忘不了其中的歌曲
21,魔女宅急便,5,小魔女、扫把、黑猫、蝴蝶结、欧范儿的城市、海边都是我的控啊~~~老生常谈了：虽然宫崎骏老师作品中人物依然是不变的脸，但我仍然爱每一帧！！同城快递都歇了吧，交给魔女了！！
22,魔女宅急便,5,一如既往的可爱，画面细腻温情，阳光明媚，感觉全世界都是美好的
23,魔女宅急便,5,平淡的故事也可以创作出一股大气犹如史诗般壮阔的效果 成长的点点滴滴充满灵气和积极的意义 飞行的镜头掌控也是异常经典 小黑猫恋爱生子后就变成一只普通的猫 这个设定实在是绝了 里面还有很多很绝妙的设定 真心是灵气满满 大爱
24,魔女宅急便,4,很不错，宫崎骏的女主我都很喜欢
25,魔女宅急便,4,老乡开开门，我代表社区来给你送温暖了。
26,魔女宅急便,4,魔女琪琪，充满童趣的作品。喜欢宫崎骏的画风。
27,魔女宅急便,4,宫崎骏的电影里总是那么温暖美好，当琪琪没有了魔法后，身边人的鼓励成为她振作的动力，困难无法突破时，就停下脚步休息一下，总会迎来晴天的。
28,魔女宅急便,4,每个孩子都想有一把飞天的扫帚和说话的黑猫。让吉普力再飞一会，这里永远是碧海蓝天。撷取生活最美的片段，一个懵懂女孩朴实无华的爱在城市上空弥漫开来。当琪琪在夜里默默地削起木棍，当她骑着地板刷冲上云霄，心就瞬时狠狠融化掉了。
29,魔女宅急便,4,宫崎骏电影第五部，又一部温馨之作，两位主人公的名字“KI”和“JI”合起来，就是日语“奇迹”的意思。本片还诞生了又一首经典的歌曲：《更替的四季》。
30,魔女宅急便,4,算是老宫的动画里现实感比较重的一部了？虽然是魔法题材但是讲的是女孩的成长故事，有点沉重也让人很有共鸣。一个人独立生活不容易，有时也会遇到让人灰心丧气的事情啊。黑猫吉吉真的太萌了惹！！！
31,魔女宅急便,5,因为有山口胜平的配音，才去补看的！！挺好看的！关键是青涩期的山口真的太好听了！！！花痴花痴！
32,魔女宅急便,5,看起来简单的作品，包含着巨量成分复杂的美，真的是用生命在构筑作品啊。动画向电影的延伸，亦可看做电影向动画的延伸，关键在于两个领域之间是被打通的。
33,魔女宅急便,4,十三岁出门远行。大量篇幅描绘少女在异乡的日常生活，关于友情、工作、生存，欢乐与麻烦，最后全部指向成长这一母题。结局仓促了，但片子纯净美好，细节处理得非常细腻，治愈力很强，的确有净化情绪的作用。
34,魔女宅急便,5,"宫崎骏最温馨治愈、幽默逗趣的作品。记得小学时第一次翻阅《漫友·动画100》杂志，其中令我印象最深的一个片名就是[魔女宅急便]。这么多年过去了，终于把宫崎骏主要作品都补完了~ 本片是一部关于成长与磨砺的寓言，小魔女不稳定的魔力，一如我们的信心,灵感或技能。黑猫吉吉的段落全是笑点。（9.0/10）"
35,魔女宅急便,5,突然很羡慕琪琪13岁出去历练、增长见识，善良的她没有被困难和疏离打倒，一步步用自我行动得到大家的喜欢和认可。很正能量的剧情。动画色彩明亮，背景音乐很应景，很喜欢了
36,魔女宅急便,4,男主太像Jim Green！
37,魔女宅急便,5,因为故事非常单纯，反而觉得很好。琪琪那种乡下小姑娘的自尊心和抵抗意识，演出得非常精确。很难看到科技与神秘如此柔滑地同时进入一个故事。喜欢那个女孩子可以肆无忌惮地在动画里露内裤的时代。巴黎还是没怎么变，虽然电影里干净多了，但并不如何怀念。
38,魔女宅急便,4,超可爱的小魔女
39,魔女宅急便,4,宫崎骏果然很不相信科技。
40,魔女宅急便,5,"不知道为何,成长的电影总是最感动我,可能以为我也是一个正在经历成长的少年..宫崎骏老师的想象力,幻想出一个多么理想化的社会,但这个社会也和现实一样,不是处处都称心满意,你要开心地坚持,还是默默地逃避,最终kiki还是释怀,在下决心重生飞翔的那一瞬间,自信,坚强就代替了疑惑,矛盾,不再逃避,面对人生"
41,魔女宅急便,4,于我而言，八十年代到新世纪初期的吉卜力工作室动画是最具魅力的。这些动画尽管或介入青春期人群，或主要以童话的质感为呈现，它们都在认真地书写每个主人公的情感世界，尤其是书写他们的烦恼和生活困境。私以为观看个体的心事是一种无以言说的美妙体验。★★★☆
42,魔女宅急便,5,“宅急便”——多么纯朴而雅致的代名词，却总能让人浮想联翩。延续一贯温煦的风格，勾勒出怀揣梦想的童年。“成长”——残酷割舍 ; 别离亲近的人、失去作伴的猫、丧失奇特的魔法 ; 余下孤独的道路。途中也有雨霾风障，维持自己的状态，放下眼前的烦恼，等待灵感的出现，唱出属于自己飞翔的挽歌。
43,魔女宅急便,5,20年前的宫崎骏用极富创造力的想象和细腻的描绘将我们带进他的世界，我们看到的不仅是一部漫画，一个故事或是一的童话。他给我们的是他自己的人生，他的视角，梦想，愿望和无奈。他用最温暖的教育沁入孩童的心，给予他们最完美的世界和梦。在他的动画里你永远感不到伤害。他是永远的宫崎骏。
44,魔女宅急便,5,"i do a lot of research on hayao miyazaki, welcome discussion"
45,魔女宅急便,5,满天星：宫崎骏动画总是那么的简洁欢快，让人如沐春风；总是那么的温暖人心，让人如饮醇酒。这两大元素犹以《魔女宅急便》为最。
46,魔女宅急便,5,关于少女成长的内容，浅尝即止，不煽情，笔锋浑厚内敛，虽然是动画片，但确实让人感到宫崎骏的叙事成熟。如果说西方是迪士尼把动画推向成人的高峰，褪去幼稚的帽子，踏入艺术的门槛，那东方肯定就是押井守，金敏，宫崎骏这波艺术家了。当然近些年的新海诚之流，又让日本动画倒退了50年不得止。
47,魔女宅急便,4,卡哇伊 温馨的嘱咐跌跌撞撞的出发 套用民谚在家千般好出门处处难 有关成长有关独立 亮点是里面的列车时NB号的 这其实是非法雇佣廉价童工开展快速运输递送业务的故事 还和小无赖玩儿暧昧  Google earth 赛车 日本国的绿化真是好啊 loser 惊现CCTV   飞行的梦想
48,魔女宅急便,5,完了依然很喜欢....最近看这么多少女之后 内心也很梦幻呢= = @时光玩偶 我貌似篡改你的台词了 = =
49,魔女宅急便,5,这片子居然不是反文明的，大出意料啊。
50,魔女宅急便,5,独自上路，学会成长。初看的时候就很羡慕那只傲气的黑猫吉吉，后来就给闺女买了同样的黑猫挂饰，再后来就养了一只跟吉吉一样的黑猫。
