,movie,star,comment
0,大鱼,5,"小王子说：“因为有一朵我们看不到的花儿，星星才显得如此美丽。沙漠之所以美丽，是因为沙漠的某处藏着一口井。”
波顿说：“他说故事，因为他无法忍受这无趣的地方。”这片子是献给在现实世界中迷失、畏首畏尾、丢失了童年时代欢愉梦想的人，那条游向远方的大鱼是我们对美的向往。"
1,大鱼,4,在这世界上，只有在你所爱的人之外，才需要辨别所谓真假。生活中的事，有种种说法。所谓真相，可能是最令人乏味最让人难以接受的。而在生活外表涂上彩虹颜色的人，他们值得尊重和信赖，因为他们的爱。
2,大鱼,4,孪生姐妹不是连体，巨人没有那么高，他妈妈在葬礼上穿的是大红的外套
3,大鱼,5,"哥特和亲情的融合..每个人心中都有一条大鱼，抱着梦想而活是最幸福的，怀抱梦想而死去的人是不朽的。
到了最后，真相已不重要，眼泪也淌下来了...其实他们都是真的，故事的虚化以外，所有的人们都是真实的."
4,大鱼,4,这个叫蒂姆·波顿的人，身体里住着大鱼爸爸(Big Fish)、剪刀手爱德华(Edward Scissorhand)、威利·旺卡(Willy Wonka)和疯帽子先生们的灵魂。
5,大鱼,5,父亲和母亲在浴缸里静静地抱在一起，父亲走后有很多朋友为他送行，这是最让我动容的两幕。此刻，我也知道了生命对我最重要的是什么了。
6,大鱼,4,我怎么没有感动？因为我没有父亲。
7,大鱼,5,表面在过的人生，和在内心世界奔涌的人生，本来就是并行和交叉的。这个世界不仅仅是我们看得到的世界，它更真实地存在于地表之下，头顶之上。最后他变成大鱼游走了，我都看哭了。
8,大鱼,4,“知道自己会怎么死，便不担心了。因为你知道这世界上其他任何事情都杀不死你”。
9,大鱼,5,靠编造故事度过平凡的一生的父亲，却在临终前依旧对自己在女巫的玻璃眼球中看见的河流耿耿于怀。他的儿子替他圆了这个“谎”，给了让父亲欣慰的答案。而父亲死后，他也成为他故事里的传奇。生命力极强的故事，天马行空的情节，最终却归于对平凡生活的抵抗。催泪。
10,大鱼,4,“他最终自己也成为了故事；并且，成为了不朽。”口吻轻松，内容深沉，虽是天马行空般的描述，却能很真实而又极其简单得触动人心，尤其是最后那首《Man Of The Hour》响起，难以言喻的难过。只可惜，父爱这个词，这辈子我都没感受过。★★★★
11,大鱼,5,永远不要小看别人的故事
12,大鱼,5,他只来过两次，第一次，他来早了 第二次 他来晚了
13,大鱼,5,"出乎意料的感动。超五星。正如小波所说：“我呀，坚信每一个人看到的世界都不该是眼前的世界。眼前的世界无非是些吃喝拉撒睡，难道这就够了吗？”这不够，这远远不够。一个人只拥有此生此世是不够的,他还应该拥有诗意的世界、奇幻的世界、童话的世界、他自己的世界。"
14,大鱼,5,为什么所有深深打我的电影，都如此孤独
15,大鱼,5,你会因此想念父亲
16,大鱼,4,感觉挺好，只是不大明白
17,大鱼,5,亦真亦假的奇幻人生，父与子的温情告白。Tim Burton的童话总是在怪诞中藏着一抹温暖。
18,大鱼,5,"花海里冒失的表白

-你甚至还不认识我。
-我有一辈子可以认识你。"
19,大鱼,5,温情哥特风的成人童话。大鱼，戒指，巨人，美人鱼，连体姐妹，狼人马戏团长，12年写3句诗的诗人，照见死亡的女巫玻璃眼，挂在晾衣绳上的鞋，错乱的朝鲜战争，回不去的丰都镇。微笑告别的动人仪式感契如[地下]的孤岛狂欢结尾。给枯燥的生活与冷酷的现实涂上一层彩虹霜糖，用上一支柔光滤镜。（9.0/10）
20,大鱼,5,「人们说当你遇上你的挚爱时，时间会暂停。真的是这样。但他们没有告诉你，当时针再度恢复转动，它会飞快无比，让你无法赶上。」
21,大鱼,5,梦幻童话亲情版《少年派的奇幻漂流》。
22,大鱼,4,该片其实就像是讲导演蒂姆.伯顿自己，如片中的父亲爱德华.布鲁一样，他一直就以电影的形式，赋予这个世界千奇百怪的故事，大众并没有相信，只是以此为娱乐。可当他用这样的方式隐约地描绘自己时，内涵高度立马飙升，虽依旧不真实，可我却愿意为了其中那源源不断的唯美去相信它们。
23,大鱼,4,最浓郁的亲情，最浪漫的爱情，最奇幻的冒险。
24,大鱼,5,终于也活到了这个承上启下的年纪，是时候重温一下《Big Fish》。“A man tells his stories so many times that he becomes the stories. 一个人不停述说自己的故事，让他自己也成了故事本身。”《Life of Pi》里一个故事的不同版本，Tim Burton十年前就讲过了。
25,大鱼,4,魔幻现实主义版的《阿甘正传》？虽然我觉得阿甘已经很魔幻了。在儿子的视角看来，渐行渐远的不仅是父亲的背影，巨人、巫婆、怪鱼都是清教纯真信仰的产物（有兴趣的同学不妨比较一下UFO目击率与各州禁酒令之间的关系），从这个意义上来说，《大鱼》更像是对一去不复返的南方牧歌生活的恋父式惋惜。
26,大鱼,5,很美丽的电影
27,大鱼,5,你跟我说的那些奇妙的故事原来都是真的，而且你的感受我也感受得到。
