,movie,star,comment
0,傲慢与偏见,5,最爱~~~伊丽莎白在大雾中看到渐渐清晰向自己走来的达西先生，我眼睛都湿润了……
1,傲慢与偏见,4,乔·怀特对长镜头有种奇怪的迷恋，总会用那么一两处调度极其复杂的长镜头。美术真棒，布景超华丽，外景也漂亮，摄影很美。情绪很饱满，有几处细节很用心。当然，对于原著党来说，她们是永远不会满意的
2,傲慢与偏见,5,"拍得挺美的,拍名著只要不把它拍砸了就是胜利"
3,傲慢与偏见,5,那个傲慢的人在溢满雾气的晨曦中走来，用最卑微的姿态求你爱他，甚是美好
4,傲慢与偏见,4,真受不鸟凯拉奈特莉狰狞的笑容
5,傲慢与偏见,4,喜欢导演对光线的运用，很多时候特别唯美。那个时代表达爱情的方式含蓄中有热烈，两人间保持着礼节的距离，目光却可以表达纯净、真挚的情感。片中温馨，平和的氛围，宛如一杯午后红茶，音乐也相当不错。但始终更喜欢BBC版。★★★☆
6,傲慢与偏见,5,这一版的每一刻都美得让我心醉。特别是片尾达西从田野的晨雾中向伊丽莎白走来的镜头~
7,傲慢与偏见,4,英伦田园的风景美丽如画，绅士淑女的爱情曲折如诗；也许这不是最好的一版，但绝对是最美的一版，画面太迷人了。
8,傲慢与偏见,4,一群发春的女人和一个完美的男人
9,傲慢与偏见,5,特別喜歡 看很多次了
10,傲慢与偏见,4,当两个无比骄傲的人终于发现自己的愚蠢，爱情才超越一切从天而至，祥和美好。片尾，Darcy一声接一声、一边亲吻一边温柔地叫着Mrs. Darcy，真是美到摄魂。
11,傲慢与偏见,4,"温馨的结局,看到和爸爸谈话的那段,哭了"
12,傲慢与偏见,4,全程痴迷于女主颜值中。。。长的好合我口味～有种别致的美
13,傲慢与偏见,5,以为很平庸，结果意外的好看。
14,傲慢与偏见,4,相比95版我更喜欢这版，因为我太太太太喜欢Keira Kightley这朵英伦玫瑰了。外景很美，布景很用心，摄影也漂亮。私心最喜欢Darcy在清晨踏着朝阳去找Elizabeth的那段，阳光风景人物感情，正正好。
15,傲慢与偏见,4,导演对镜头，光线，画面的掌控太让人赞叹了，剧情本身对我来说倒是平淡了点儿（凯拉奈特莉凭借此片获得奥斯卡提名，你们一群2B嚷嚷她演的垃圾？秀优越感是吗？）
16,傲慢与偏见,4,达西为了见伊丽莎白一面突然跑到小屋里的那一个拘谨的镜头记到现在，结结巴巴，也不知道说什么，但是就是抑制不住的想念，眼神太到位了。剧情不错，但是那些误会略有点支撑不住精髓，演员演技没得说，场景美。
17,傲慢与偏见,5,好爱。
18,傲慢与偏见,5,无辜的达西 冤枉的爱情
19,傲慢与偏见,4,"油彩画一般的电影。真是被片子里的景色美到心中去了。
初中收藏的dvd碟片现在还留着，年少不知情滋味，却格外喜欢这种潺潺如流水的爱情故事。"
20,傲慢与偏见,5,和Becoming Jane时一样的感动与幻想让我摇摇欲坠。青色雾散青草疯长清河逆流才送来一个Mr.Darcy。是否看一次奥斯汀就爱一次男主角。Anyway，你们的神色有相近所以让我觉得亲切。短剧要成功。
