,movie,star,comment
0,无敌破坏王,5,"迪士尼的华丽逆袭！
当拉尔夫落向可乐山，耳边响起坏蛋宣言的时候，即使我已经猜到了结局依然被感动到一塌糊涂……"
1,无敌破坏王,4,即便今年的动画电影整体水平偏低，也不至于把这样一部作品推上神坛。
2,无敌破坏王,5,给我一瓶可乐 + 一包曼妥思 我能拯救全世界！！！！
3,无敌破坏王,5, 必须今年看过最好看的动画片！在电影院听到我大村姑团的歌曲实在太威武了！
4,无敌破坏王,5,"不出意外这应该是今年最好看的动画片了！片子里面一""下""一""上""两场戏都超级感人，小催泪。""Hey, look at the high definition of your face!"" lol"
5,无敌破坏王,5,昨晚是第一天首映，一直激动到现在，绝对可以称之是迪士尼的崛起之作，近年来最有创意的故事最用心的设计最可以证明迪士尼实力的影片，brave，tangled几乎没有可比性 go watch it! 
6,无敌破坏王,5,不容错过！每一个镜头都充满了惊喜~！每一句话都充满笑料，结局也带来很多感动。影片里出现了很多经典游戏人物，有美式的，也有日式的，身边的老美一个个看的惊呼声不断~~！
7,无敌破坏王,5,给这片子差评的多半曾是班干部，他们去游戏厅也都是领着老师去逮人的。所以，我认为打低分者才是真的无敌破坏王。
8,无敌破坏王,5,这难道不是Pixar出品的吗？
9,无敌破坏王,4,蜀黍和萝莉、御姐和正太的逆天组合，和《复联》《林中小屋》一样，以“穿越”串起主轴，却没有前者的一锅乱炖，而是毫无违和感。以“反英雄”主角的消极情绪，一路升温来找回正能量。倘若你曾是8位机或游戏厅的玩家，必定能够旧梦重温、重拾童趣！
10,无敌破坏王,4,正太把御姐，罗莉泡猛男——这真是一个三观尽毁的电玩世界！
11,无敌破坏王,4,如果说人设制作配乐什么的是动画的血肉，那创意和情感就是动画的魂。而为什么当初说《勇敢传说》让人失望，因为它虽然将前者做到无可挑剔，但它的后者却弱到爆。《无敌破坏王》游戏机内世界的设定之巧堪比当时的《怪物公司》，而对于主角心理的描摹也令人叫好，小机灵更是遍布全篇。最后我有泪啦。
12,无敌破坏王,4,非常过瘾。大反派破坏王为赢得尊重跑到另一个游戏里冒险，各种奇遇和阴谋危险。。。故事紧凑精彩，画面非常绚丽漂亮。游戏背后的世界勾起我们的童年回忆，充满对老游戏的致敬，有点初次看《怪物公司》的感觉。情怀深度故事画面样样不差，个人目前的年度最佳动画，颇有奥斯卡相！
13,无敌破坏王,5,OMG 在学校看的试映 一定要正式上映的时候再去看一次！！！ 从头到尾满满的都是彩蛋啊啊啊！！！  看到那么多游戏人物都聚在一起就觉得好有爱！！！ 啊各种好有爱！！！ 有机会一定列个Reference的列表出来 UUDDLRLRBA
14,无敌破坏王,4,如别人说的，确实有点皮克斯乱入迪士尼的意思。靠回忆赚分数的电影。像素游戏、街机回忆，尤其是“上上下下左右左右BA”这种，让我这种长泡游戏厅的人实在无法防御。故事简单有趣还带些温馨感动。角色也可爱，特别是那个小女孩，又萌又坏，萨拉·丝沃曼的配音也棒。今年在影院看过的最喜欢的一部动画。
15,无敌破坏王,5,蛮赞的哦！当然还是有故事上的不足，但会因为突然地搞笑部分而不会太在意故事。特别喜欢这个‘世界’的处理。比我想象中的好多了。适合80后90后？连我这个不是玩很多游戏的基本上都懂啦所以也无所谓。看完后……牙齿有点疼就是了，不喜欢过分甜和可爱东西的人不一定适宜~
