,movie,star,comment
0,哪吒闹海,5,蒋勋在孤独六讲里写哪吒，他说，我记得年少时，读到哪吒把肉身还给父母，变成幽魂，最后找了与父母不相干的东西作为肉体的寄托，隐约感觉到那是当时的我最想做的背叛，我不希望有血缘，血缘是我巨大的负担和束缚。父母是我们最大的原罪，是一辈子还不了的亏欠，就是欠他骨肉，欠他血脉，所以当小说描述到哪吒削骨还父，割肉还母时，会给读者带来那么大的震撼。可是，这个角色在过去饱受争议，大家不敢讨论他，因为在百善孝为先的前提之下，他是一个孤独的出走者。
1,哪吒闹海,5,哪吒要是搁现在，就是一少儿精神病患者：躁郁症、暴力狂、自杀倾向、逆反心理……辅导人员要密切关注他看什么书，听什么音乐，玩什么电脑游戏，业余时间从事什么活动，必须定期参加心理辅导，服用抗躁郁症药……比美国哥伦比亚中学枪击案主谋更犀利的家伙
2,哪吒闹海,5,爹爹，你的骨肉我还给你，我不连累你。
3,哪吒闹海,5,这可能是中国动画史上堪称一人之下万人之上的作品，伟大之处依然不用解释。哪吒的经典形象和悟空一样，被深深铭记于不同时代的观影者心中，而今天创造这些作品的艺术家们纷纷驾鹤西去，在感慨哀叹的同时，更应以此为动力，创造出属于我们中国的动画辉煌。
4,哪吒闹海,4,~~想你时你在闹海~~
5,哪吒闹海,5,"哪吒刚刚降生，李靖就想一剑劈了他；
龙王恶人先告状，李靖却丝毫不听哪吒的解释；
哪吒制服了龙王，李靖又叫人把他绑起来；
面对四海龙王的报复，他甚至想杀死哪吒……
是怎样的父亲，才会对自己的亲生骨肉心存偏见？
是怎样的父亲，才会胳膊往外拐，站在别人那边？
是怎样的父亲，才会是非颠倒，不分青红皂白？
并非所有的孩子都是熊孩子，反而是很多父母不配做父母。
在这个“百善孝为先”的国度，《哪吒闹海》没有跟风歌颂父母，反而敢于质疑权威，提出了“是否所有父母都称职”的疑问，其深度和前瞻性都是国漫中的佼佼者。
哪吒那句“爹爹，你的骨肉我还给你，我不连累你”更为震撼。
你不认可我，我不强求。
你选择了懦弱，我选择承担。
舍身取义，以死明志，宁为玉碎，不为瓦全。
40年过去了没看过更震撼的国漫。"
6,哪吒闹海,5,一个彻头彻尾的反叛形象，也是中国银幕史上一段极为少见、如此尖锐、激烈和惨痛的反叛历程，相比于孙悟空和天庭（统治阶级）的对抗，哪吒做出了中国传统观念中最艰难的一种反叛，在于“孝文化”是深植骨血之中的，是几千年不允许触碰的绝对底线，被他用一种最悲壮、最惨烈的方式夺回了自我的控制权，告诉所有人，“身体发肤、父精母血”，所有受之父母，又反过来牵制和束缚的，我统统还给你们，哪怕是我赖以为生的东西，去挑战一种不可能战胜的观念压迫，这真的太疼了，是肉与灵的双重疼痛。很赞同“化莲重生”后再无哪吒，不在于被天庭招安，而在于如果承认这种重生，就等于将他悲壮而勇敢的反叛精神消解成了一个空洞的符号，这是绝对不能接受的事情，我宁愿相信他的本命是不认命，那个曾经离经叛道，孤妄放纵的哪吒从前只哭过一次，今后也不会再有了
7,哪吒闹海,4,电影真的是时代的产物，小时候看这版的哪吒，不觉得故事有问题，现在再看，才发现这是一个政治味道浓重的故事，传达的价值观念赤裸裸。对比饺子导演对【哪吒之魔童降世】的处理，我命由我不由天的主题又很符合我们当下的主流价值观，哪吒变成了另外一个故事，可能会成为现在这代小朋友的童年回忆，和我们这一代看的哪吒是完全不一样的，可能这就是讲故事的魅力吧。
8,哪吒闹海,5,小时候老分不清哪吒到底是男是女……以前动画片的角色造型，中性风总是很潮嘛。
9,哪吒闹海,4,个人认为其中哪吒自杀的情节有很重的虐恋色彩，我小时候第一次看到，内心有一种很奇怪的感觉。
