,movie,star,comment
0,模仿游戏,5,他给机器起名“克里斯托弗”，因为这是他初恋的名字；他同意接受化学阉割，因为这样政府才不会把它带走：这大概是今年大银幕上最含蓄和悲伤的一段同性恋情了。全世界的恐同者都该知道，他们用来敲出每个仇恨字眼的电脑在很多年前曾有一个名字——“克里斯托弗”。
1,模仿游戏,5,借用一个木心的句式：别再提图灵了吧，他的死，使我们感到大家都是对不起他的。天才总天真、坦荡、毫不设防地迎向这个庸人占领的世界，一腔热诚付与世界。世界待他们，往往却是一盆脏水兜头浇下。有人说：人类社会进步得还是太慢了。嗯，或许吧。人类社会大约是进步了，但人性从未进步过。
2,模仿游戏,4,看完之后才理解为什么学校的数学楼叫alan turing building，为什么工程学院的咖啡馆叫enigma cafe
3,模仿游戏,5,太惨了，做人怎么能这么惨，惨得我和女士看完电影坐在椅子上一边擦眼泪一边思考了五分钟人生，上一次哭成狗的lgbt电影还是断背山。现在终于感觉，一个很厉害的人过得很惨，比一个很惨的正常人丧多了。
4,模仿游戏,5,“无人所念之人，方能成就无人感想之事” 工整却依然好看。“我们用自己的方式爱着对方，我们能一起过我们想要的生活，你成不了完美丈夫，我也不想做什么完美的妻子，我不会整天给你做羊排，等你从办公室下班回家…我们享受互相的陪伴，我们享受互相的思想，因为我在乎你。我们彼此相知，胜过任何人”
5,模仿游戏,5,我现在看我家电脑眼神满含深情，别问我为啥
6,模仿游戏,4,1最佳soul mate是去掉性吸引力 你仍是完美伴侣  2唯一爱你的方式，是建造一部解决人类所有问题的机器，冠以你名。 卷福又上升了一个新高度，演绎淋漓尽致  结巴天才四星半
7,模仿游戏,5,重度虐伤。我承受不了图灵所承受的这种委屈，這個世界亏欠他太多太多。
8,模仿游戏,5,真的很好看…最后简单冷静的几行叙述文字本来我有一种欣慰的感动但准备会心一笑又觉得一种莫名的委屈，然后“噗哧”一声我就哭了出来…真的是五味陈杂啊T~T and thank you for bringing Turing back
9,模仿游戏,5,这个世界由阳光、空气、偏见组成。我们歧视不同种族的人，我们歧视不同信仰的人，我们歧视不同性向的人，我们歧视任何观念与我们不合的人，我们甚歧视仅仅是出生地不同的人。如果技术进步可以忽略不计，这个世界千万年来没任何改变。偏见是人类心灵的巨大鸿沟，原因再简单不过，仅仅是我们都渺小的相似
10,模仿游戏,4,最后她去看望他，拥抱他。他孤独地站在那一排为之奉献一生并恩泽全人类的庞大机器面前说，I’m not alone，never have been。然后伸手抚摸那些柔软的冰冷。它是他的恋人。而谁记得，孤独的孩子，你是造物的恩宠。
11,模仿游戏,5,你看缺爷，你继霍金梵高福尔摩斯之后，又接了个高智商神经病，集齐七个就可以召唤神龙让自己变得不那么二缺（或是更二缺）了~听说这片打算冲击奥斯卡，那就坐等缺爷封帝，淡泊明志当然不是问题但是封帝也是件很美好的事啊，就可以叫你缺帝了不是。乳房发育，卧槽那画面太美我不敢看。
12,模仿游戏,5,电影院看的时候哭成狗，图灵一边颤抖一边哽咽着说“我不能进监狱，他们会把我的christopher抢走，他们会再一次抢走他！”，看到这里我已经哭的泪流满面，一个英雄，他拯救了整个世界，但是看看这个世界给他的回报是什么！！
13,模仿游戏,4,天才之觞。Alan Turing的这台baby computer如今安静地站在曼城的科学工业博物馆一角，看电影之前我刚去看了它。机器不能思考，但天才倾注于它的所有心血和情感，也许是他孤独短暂的一生唯一可宝贵的珍藏。
14,模仿游戏,5,一定要打五星表示支持，丰满而感人。剧情编排很聪明，时间线打乱留足了悬念且增强了感情冲突，图灵的一生被完美诠释，这是对所有同志或仅是不同的人的献礼，伟大的人多是与众不同的。小男主隐忍的特写表演很好，BC也终于感动到我了，有奥卡相！唯独如今的电影都超宽屏要装下BC的长脸还真不容易！
15,模仿游戏,4,再被图灵的守护感动前竟然先被KK感动了，“那又如何？我们和一般人不一样，我们用自己的方式爱着对方”
16,模仿游戏,4,自古大神多是gay
17,模仿游戏,5,BC是为这个角色而生的，聪明，孤独，神经质的天才。导演对于情节的安排和取舍很克制，没有为了夺人眼球而刻意强调Turing的同性恋，同性恋情节只是轻轻点过。错落有致地讲到了Turing生命中的所有其他维度：希尔伯特猜想，图灵机，Enigma，人工智能，对长跑的热爱。人物很丰满。
18,模仿游戏,4,看完图灵隐形眼镜都哭掉了，倒不是benny演的有多好，说实话还是没有突破自己固有的银幕形象，能入围的话就已经很不错了。但图灵的一生真的很有泪点，影片结束能听到后排抽泣的声音， 因为真实存在过，所以让人心更为他疼。 
19,模仿游戏,5,编剧的奥斯卡获奖感言：图灵从没有站在这样的舞台上接受褒奖的机会，而我却得到了。这是最不公平的事。我想和那些同样觉得自己是个怪胎、觉得自己不同，与周遭格格不入的人一起分享，是的，你是怪异是不同是格格不入，但请你保持怪异，请你与从不同，当下一次你站在聚光灯下，也请你把同样信息继续传递
20,模仿游戏,4,电脑之父是基这件事，相信会让很多IT男的三观坍塌。
21,模仿游戏,4,抱着又一部《万物理论》的低期待走进影院，结果当然是比预想的要好，毕竟要比《万物理论》还差还能提名奥斯卡也不太可能了吧。马脸前半段一直在演夏洛克，后半段才入戏，就这样也足够完爆雀斑。AD配乐煽啊煽。撑同志反歧视的主题被放在哪么中心的位置还挺惊喜。
22,模仿游戏,4,又一部四平八稳安全着陆的冲奥电影。天才就这么被一群自以为是的庸才耽搁了...同样是传记类，《万物理论》就像可笑的过家家偶像剧....但说句真心话，卷福和kk的表现是意料之中的好，整体没什么太大的惊喜，相比之下，配乐真的是太抢耳了...
23,模仿游戏,5,人类会扼杀他们所不能理解的天才。正是那些人们认为的无用之人，成就了没有人能成就的事。
24,模仿游戏,5,Fuck normal！！！
25,模仿游戏,5,不一样并不代表是错的，电影真是好看……棒到什么程度？看完后我想把之前打五星的电影都改成四星就留这一个满分的程度。
26,模仿游戏,4,"遗憾天才的陨落，也遗憾与小金人失之交臂。
可能，命运注定要两部史诗级人物传记相遇。
当图灵碰撞霍金。
他们都是为推动人类进步做出不可磨灭功绩的智者。你无法把他们摆在一个天秤上较量孰轻孰重。
许是粉丝滤镜吧，让我终究因为卷福更偏爱图灵。偏爱这个战火纷飞的年代里，压抑的，激情的故事。"
27,模仿游戏,5,他大脑那么迅速地运转，他的双手却那么愚钝地触摸世界。他用聪明保护世界，却被事件的愚钝所迫害。愿所有的伟大都得到应许的赞誉。在图灵做出“考文垂事件”的选择时，我在想如果政府在破解时就得知他的同性恋身份，还会用牺牲战争胜利来做出对他的审判吗？
28,模仿游戏,4,"每年年底标准的颁奖季命题作文 典型的笑点泪点刚刚好based on a true story主角无限飚戏空间观众（和奥斯卡评委）要什么就给什么的韦斯坦恩式好莱坞商业片 it's not bad, but it just hasn't got any surprises"
29,模仿游戏,5,真实的故事常常让人流下无可辩驳的泪水
30,模仿游戏,4,故事本身便动人、跌宕起伏，看得难过。看到木心谈图灵的一句话，已经贴切地说出我所想的，“别再提图灵了吧，他的死，使我们感到大家都是对不起他的。天才总天真、坦荡、毫不设防地迎向这个庸人占领的世界，一腔热诚付与世界，世界待他们，往往却是一盆脏水兜头浇下。”
31,模仿游戏,4,本质是爱情片  图灵这么拼都是为了初恋
32,模仿游戏,5,马修·古迪无论怎么看都太迷人了
33,模仿游戏,5,拍摄，故事都没的说。。如果Allen (John)的角色换成抖森来演。。就舔屏了。。
34,模仿游戏,5,"因為一名天才同性戀數學家, 圖靈, 二戰至少縮短了兩年, 挽救了至少一千四百萬人的生命. 於此同時, 在1885-1967年間, 有大約額49000名同性戀者按照英國法律被判有罪."
35,模仿游戏,4,多重道德困境包裹的图灵，人物命运令人唏嘘，是上帝还是怪胎？谍战类型嵌入传记核，紧扣巧妙，解决了三段并行的冗慢。说到底，奥斯卡种子是靠价值观押宝，职业操守与身份秘密，国家集体和私人欲望。明处交锋，暗夜见芒，熊熊大火，幕幕戳心。
36,模仿游戏,5,卷福的演技加分。故事开篇让我想到听风者，整张下来尽是温情。以为是悬疑片结果人性和温情才是故事的基调。题材赞！
37,模仿游戏,5,这原来真的是一部LGBT电影。他妈的古蒂子一出来感觉全世界都排卵了。小司机已经胖成一坨大气球了。但是太惨了真是他妈太惨了，看哭了，是真的字面意思的哭了。他妈的然后clarke的形婚宣言怎么能那么屌，又要哭了。最后，我们爱尔兰人就是那么屌，呵呵。
38,模仿游戏,5,【B+】同样的学院派规整路子，比万物理论真是好多了。剪辑和剧本相当出彩，闪前和闪回的搭配，一波一波的情节冲突，剧力极强。马脸演的不错，但是怎么演都太直了。
39,模仿游戏,4,一个传奇式的天才英雄故事。虽是一位悲剧人物，但是影片着力表现图灵对战争所做的贡献以及自身的纠结点。三线叙事让情节变的丰满，也让图灵这个人物变的更立体。卷福的表演大赞，奈特莉也是可圈可点~
40,模仿游戏,5,无人所念之人，方能成就无人感想之事
41,模仿游戏,5,可以把它看作传记片剧情片爱情片... 科学、爱情、友情、LGBT、战争、人性...... 可解读的方面很多，而且各方面表现都令人满意。一直都认为对用心佳作吹毛求疵蛋里挑骨的人一定不是宽容温厚的人。
42,模仿游戏,5,一部电影，两条主线，讲了很多层面的东西。关于正常与反常，理性和道德，历史的转折点往往是由于一两个人的存在而出现的。
43,模仿游戏,4,其实觉得三星半最适合。政治正确、节奏准确、分镜合格、叙述圆满，可还是少了一点什么我们称之为点睛之笔或泪点或精髓的地方，情绪一直悬在那里，未能宣泄。是不是如此憋屈而隐忍，是腐国所崇尚的高贵？
44,模仿游戏,4,Forever Christopher 
45,模仿游戏,5,“无人所念之人，方能成就无人敢想之事”。向图灵致敬。
46,模仿游戏,5,看完电影感慨很多，但最希望的是我的同性恋朋友都能被这世界温柔对待。过了几十年，同性恋“罪”终于得到平反……因为这“罪”牺牲了多少有才的individuals啊...图灵是当中杰出的一个。无法想象他生平遭遇了多大的痛苦和委屈，感觉他的成就、后世人对他的平反都弥补不了他所承受的痛苦
47,模仿游戏,4,光是这卡司阵容就看的舒心。和想象中不一样，没有过度去追求大气的效果，倒是细节上人与人之间的细腻情感很感人，影片结局的处理也是淡淡的。整体节奏和氛围包括配乐都可圈可点。原以为很多情节会更为激烈，燃点却都来自日常，来自内心欲望的张力。卷福演gay还是不太像，理性天才的劲倒是很到位。
48,模仿游戏,4,一个天才式的人却过着无比悲催的生活。数学狗在电影院里竟然听明白了真是激动到飙泪，而快到结尾突然出现的政治斗争才发现智商快不够用了，最厉害的其实是政客啊
49,模仿游戏,4,工整的传记片，不乏看点，流畅有序，表演很出色，但是整体缺少升华的价值，剧本显得过于保守，最后把电影的落脚点放在同性恋问题上是一大败笔，结尾戏也显得托大做作。很像《国王的演讲》，但没有前者干净利落。和《美丽心灵》还差的很多。
50,模仿游戏,4,我觉得BC跑起来肯定没有图灵怪，但是BC哭时的那张脸肯定比图灵怪很多……
51,模仿游戏,4,本尼太适合
52,模仿游戏,5,求婚前一抬头的小眼神瞬间萌化了。。对又高冷又呆萌的技术理科男简直没有免疫力好嘛！！！！
53,模仿游戏,4,工整的剧本，观众一定会喜欢的一部好电影。
54,模仿游戏,5,看完电影走回家。差点哭出来。非常好的一部电影。趁着还没下映。去看看吧。天才总是被伤害，因为他们不是普通人，也无法被普通人接纳，可是，正是因为他们这个世界才会变得更好。人是多么自私愚蠢的动物，固执的认为他们本身的智慧和经验理解不了的，都是怪物。
55,模仿游戏,4,Turing終於出現了，顫抖吧人類!
56,模仿游戏,5,故事情节，演员演技，画面音效，每一个都很棒！
57,模仿游戏,5,乌云压顶，呼吸困难，世间所有的天才终将被体制毁灭。
58,模仿游戏,4,怎會料到是部愛情電影呢，去到結尾他摸著那款叫著他一生中最愛的人名字的機器，說著自己的孤獨時，才知曉他那麼深沉的愛與思念；Keira Knightley最後在他痛不欲生時和他說：「不起眼的人往往能做出超乎想像的事。」，這句話就是他最愛的人告訴過他的。一下子眼淚没止住
59,模仿游戏,4,虽然知道计算机之父图灵，但还真不了解他的生平！通过影片了解后，真替男主感到悲哀，再伟大的发明以及对社会的贡献，也抵不过人心的冷漠！引人深思的一个故事！
60,模仿游戏,5,五星打得一点都不心虚，就算有感情分也不是因为BC而是因为图灵，对于电影来说图灵是个非常好的角色，够复杂够特别也够让人喜爱怜悯，而这部电影出色的发挥了这些优势，把看似无趣传记电影拍得让人真心的笑痛快的哭，我很遗憾我们没有更多的机会去了解图灵，但我们至少有这部电影去认识一个伟大的灵魂
61,模仿游戏,5,真的是很工整的作品，能结结实实让你看出冲奥的野心，可是我无法不打高分。感觉这个世界欠图灵的，这个世界亏欠，枉负了太多天才。当缺对着“Christopher”吐露真情飙演技时我真的要哭了，可当我看着他那么长一张脸扭成那个样子时，我居然他妈笑出来了
62,模仿游戏,5,"三个时空揉杂剪辑，却毫不含糊，层层递进，看到文明之光从那个戴着镣铐的钢铁时代里一点点渗出光来。不管是图灵在科技上的贡献，还是他同性恋的身份背后的故事，都是满满的inspiration.感谢这个从始至终都未被世界善待的""weirdo""."
